date,%-close,value,Target
2017-05,KO-close,36.7009,1.0
2017-06,KO-close,38.6742,1.0
2017-07,KO-close,38.4603,0.0
2017-08,KO-close,39.3092,1.0
2017-09,KO-close,39.0606,0.0
2017-10,KO-close,38.9072,0.0
2017-11,KO-close,39.7457,1.0
2017-12,KO-close,39.884,1.0
2018-01,KO-close,39.9798,1.0
2018-02,KO-close,41.4699,1.0
2018-03,KO-close,37.6619,0.0
2018-04,KO-close,38.182,1.0
2018-05,KO-close,37.9886,0.0
2018-06,KO-close,37.804,0.0
2018-07,KO-close,38.9052,1.0
2018-08,KO-close,41.3622,1.0
2018-09,KO-close,39.5349,0.0
2018-10,KO-close,41.3206,1.0
2018-11,KO-close,42.8324,1.0
2018-12,KO-close,45.4458,1.0
2019-01,KO-close,42.6956,0.0
2019-02,KO-close,43.3989,1.0
2019-03,KO-close,40.8832,0.0
2019-04,KO-close,42.6236,1.0
2019-05,KO-close,44.6247,1.0
2019-06,KO-close,44.6884,1.0
2019-07,KO-close,46.6789,1.0
2019-08,KO-close,48.2465,1.0
2019-09,KO-close,50.4557,1.0
2019-10,KO-close,50.2736,0.0
2019-11,KO-close,50.2644,0.0
2019-12,KO-close,49.6826,0.0
2020-01,KO-close,51.4968,1.0
2020-02,KO-close,54.3345,1.0
2020-03,KO-close,49.7663,0.0
2020-04,KO-close,41.5178,0.0
2020-05,KO-close,43.0565,1.0
2020-06,KO-close,43.7978,1.0
2020-07,KO-close,42.2982,0.0
2020-08,KO-close,44.7217,1.0
2020-09,KO-close,46.8896,1.0
2020-10,KO-close,47.116,1.0
2020-11,KO-close,45.8659,0.0
2020-12,KO-close,49.6355,1.0
2021-01,KO-close,52.7522,1.0
2021-02,KO-close,46.3169,0.0
2021-03,KO-close,47.1249,1.0
2021-04,KO-close,51.1261,1.0
2021-05,KO-close,52.358,1.0
2021-06,KO-close,53.6286,1.0
2021-07,KO-close,52.8809,0.0
2021-08,KO-close,55.7345,1.0
2021-09,KO-close,55.0309,0.0
2021-10,KO-close,51.6649,0.0
2021-11,KO-close,55.505,1.0
2021-12,KO-close,52.0587,0.0
2022-01,KO-close,58.7683,1.0
2022-02,KO-close,60.5549,1.0
2022-03,KO-close,61.7757,1.0
2022-04,KO-close,62.0,1.0
2015-04,KO-close,64.44,1.0
2015-05,MA-close,86.4407,1.0
2015-06,MA-close,88.405,1.0
2015-07,MA-close,89.5741,1.0
2015-08,MA-close,93.4893,1.0
2015-09,MA-close,88.6613,0.0
2015-10,MA-close,86.5016,0.0
2015-11,MA-close,95.1752,1.0
2015-12,MA-close,94.1464,0.0
2016-01,MA-close,93.608,0.0
2016-02,MA-close,85.7733,0.0
2016-03,MA-close,83.7405,0.0
2016-04,MA-close,91.0432,1.0
2016-05,MA-close,93.6295,1.0
2016-06,MA-close,92.5772,0.0
2016-07,MA-close,85.0089,0.0
2016-08,MA-close,92.1413,1.0
2016-09,MA-close,93.4861,1.0
2016-10,MA-close,98.4588,1.0
2016-11,MA-close,103.7301,1.0
2016-12,MA-close,99.0583,0.0
2017-01,MA-close,100.076,1.0
2017-02,MA-close,103.2733,1.0
2017-03,MA-close,107.2845,1.0
2017-04,MA-close,109.2367,1.0
2017-05,MA-close,113.1978,1.0
2017-06,MA-close,119.5818,1.0
2017-07,MA-close,118.1901,0.0
2017-08,MA-close,124.594,1.0
2017-09,MA-close,129.956,1.0
2017-10,MA-close,137.6579,1.0
2017-11,MA-close,145.2599,1.0
2017-12,MA-close,146.9198,1.0
2018-01,MA-close,147.7888,1.0
2018-02,MA-close,165.2716,1.0
2018-03,MA-close,171.8825,1.0
2018-04,MA-close,171.2957,0.0
2018-05,MA-close,174.594,1.0
2018-06,MA-close,186.1996,1.0
2018-07,MA-close,192.4676,1.0
2018-08,MA-close,194.1601,1.0
2018-09,MA-close,211.3796,1.0
2018-10,MA-close,218.2928,1.0
2018-11,MA-close,194.0637,0.0
2018-12,MA-close,197.4017,1.0
2019-01,MA-close,185.2083,0.0
2019-02,MA-close,207.6339,1.0
2019-03,MA-close,221.048,1.0
2019-04,MA-close,231.5512,1.0
2019-05,MA-close,250.3793,1.0
2019-06,MA-close,247.671,0.0
2019-07,MA-close,260.513,1.0
2019-08,MA-close,268.4617,1.0
2019-09,MA-close,277.4344,1.0
2019-10,MA-close,267.7715,0.0
2019-11,MA-close,273.2755,1.0
2019-12,MA-close,288.4986,1.0
2020-01,MA-close,294.7774,1.0
2020-02,MA-close,312.3147,1.0
2020-03,MA-close,286.9195,0.0
2020-04,MA-close,238.7882,0.0
2020-05,MA-close,272.2161,1.0
2020-06,MA-close,297.8765,1.0
2020-07,MA-close,292.7385,0.0
2020-08,MA-close,305.8471,1.0
2020-09,MA-close,355.0752,1.0
2020-10,MA-close,335.2293,0.0
2020-11,MA-close,286.4616,0.0
2020-12,MA-close,333.9704,1.0
2021-01,MA-close,354.2462,1.0
2021-02,MA-close,314.2977,0.0
2021-03,MA-close,351.6212,1.0
2021-04,MA-close,353.8073,1.0
2021-05,MA-close,380.0957,1.0
2021-06,MA-close,358.7261,0.0
2021-07,MA-close,363.2129,1.0
2021-08,MA-close,384.4121,1.0
2021-09,MA-close,344.8593,0.0
2021-10,MA-close,346.3036,1.0
2021-11,MA-close,334.6072,0.0
2021-12,MA-close,314.0632,0.0
2022-01,MA-close,358.3424,1.0
2022-02,MA-close,385.8391,1.0
2022-03,MA-close,360.3149,0.0
2022-04,MA-close,356.8797,0.0
2015-04,MA-close,356.8,0.0
2015-05,CMCSA-close,25.2667,0.0
2015-06,CMCSA-close,25.5729,1.0
2015-07,CMCSA-close,26.4175,1.0
2015-08,CMCSA-close,27.4146,1.0
2015-09,CMCSA-close,24.7439,0.0
2015-10,CMCSA-close,24.9855,1.0
2015-11,CMCSA-close,27.6222,1.0
2015-12,CMCSA-close,26.8459,0.0
2016-01,CMCSA-close,24.8918,0.0
2016-02,CMCSA-close,24.6846,0.0
2016-03,CMCSA-close,25.5796,1.0
2016-04,CMCSA-close,27.064,1.0
2016-05,CMCSA-close,27.0427,0.0
2016-06,CMCSA-close,28.1732,1.0
2016-07,CMCSA-close,29.0144,1.0
2016-08,CMCSA-close,30.0573,1.0
2016-09,CMCSA-close,29.1679,0.0
2016-10,CMCSA-close,29.6506,1.0
2016-11,CMCSA-close,27.7452,0.0
2016-12,CMCSA-close,31.1965,1.0
2017-01,CMCSA-close,31.1135,0.0
2017-02,CMCSA-close,33.9837,1.0
2017-03,CMCSA-close,33.7224,0.0
2017-04,CMCSA-close,33.8756,1.0
2017-05,CMCSA-close,35.4656,1.0
2017-06,CMCSA-close,37.728,1.0
2017-07,CMCSA-close,35.3638,0.0
2017-08,CMCSA-close,36.754,1.0
2017-09,CMCSA-close,36.8994,1.0
2017-10,CMCSA-close,34.964,0.0
2017-11,CMCSA-close,32.8725,0.0
2017-12,CMCSA-close,34.2502,1.0
2018-01,CMCSA-close,36.5402,1.0
2018-02,CMCSA-close,38.9517,1.0
2018-03,CMCSA-close,33.1634,0.0
2018-04,CMCSA-close,31.295,0.0
2018-05,CMCSA-close,28.9121,0.0
2018-06,CMCSA-close,28.7187,0.0
2018-07,CMCSA-close,30.2201,1.0
2018-08,CMCSA-close,33.1444,1.0
2018-09,CMCSA-close,34.2652,1.0
2018-10,CMCSA-close,32.8016,0.0
2018-11,CMCSA-close,35.5186,1.0
2018-12,CMCSA-close,36.3288,1.0
2019-01,CMCSA-close,31.8866,0.0
2019-02,CMCSA-close,34.2465,1.0
2019-03,CMCSA-close,36.2131,1.0
2019-04,CMCSA-close,37.4399,1.0
2019-05,CMCSA-close,40.9782,1.0
2019-06,CMCSA-close,38.5965,0.0
2019-07,CMCSA-close,39.8015,1.0
2019-08,CMCSA-close,40.8383,1.0
2019-09,CMCSA-close,41.8694,1.0
2019-10,CMCSA-close,42.6451,1.0
2019-11,CMCSA-close,42.5992,0.0
2019-12,CMCSA-close,41.9624,0.0
2020-01,CMCSA-close,42.7417,1.0
2020-02,CMCSA-close,41.2418,0.0
2020-03,CMCSA-close,38.6063,0.0
2020-04,CMCSA-close,33.0488,0.0
2020-05,CMCSA-close,36.173,1.0
2020-06,CMCSA-close,38.0667,1.0
2020-07,CMCSA-close,37.6918,0.0
2020-08,CMCSA-close,41.3856,1.0
2020-09,CMCSA-close,43.3291,1.0
2020-10,CMCSA-close,44.7312,1.0
2020-11,CMCSA-close,41.0551,0.0
2020-12,CMCSA-close,48.8307,1.0
2021-01,CMCSA-close,50.9301,1.0
2021-02,CMCSA-close,48.4012,0.0
2021-03,CMCSA-close,51.477,1.0
2021-04,CMCSA-close,52.8342,1.0
2021-05,CMCSA-close,55.076,1.0
2021-06,CMCSA-close,56.2433,1.0
2021-07,CMCSA-close,55.9294,0.0
2021-08,CMCSA-close,57.955,1.0
2021-09,CMCSA-close,59.7774,1.0
2021-10,CMCSA-close,55.0981,0.0
2021-11,CMCSA-close,50.8881,0.0
2021-12,CMCSA-close,49.4533,0.0
2022-01,CMCSA-close,49.7997,1.0
2022-02,CMCSA-close,49.7096,0.0
2022-03,CMCSA-close,46.4977,0.0
2022-04,CMCSA-close,46.5574,1.0
2015-04,CMCSA-close,46.86,1.0
2015-05,ABBV-close,47.7141,1.0
2015-06,ABBV-close,49.1382,1.0
2015-07,ABBV-close,49.581,1.0
2015-08,ABBV-close,52.0407,1.0
2015-09,ABBV-close,46.3913,0.0
2015-10,ABBV-close,40.4447,0.0
2015-11,ABBV-close,44.685,1.0
2015-12,ABBV-close,43.6345,0.0
2016-01,ABBV-close,44.4524,1.0
2016-02,ABBV-close,41.6546,0.0
2016-03,ABBV-close,41.4345,0.0
2016-04,ABBV-close,43.339,1.0
2016-05,ABBV-close,46.7295,1.0
2016-06,ABBV-close,48.208,1.0
2016-07,ABBV-close,47.4267,0.0
2016-08,ABBV-close,51.1825,1.0
2016-09,ABBV-close,49.5365,0.0
2016-10,ABBV-close,48.7405,0.0
2016-11,ABBV-close,43.5082,0.0
2016-12,ABBV-close,47.4238,1.0
2017-01,ABBV-close,48.8434,1.0
2017-02,ABBV-close,48.1645,0.0
2017-03,ABBV-close,48.7399,1.0
2017-04,ABBV-close,51.3566,1.0
2017-05,ABBV-close,52.4896,1.0
2017-06,ABBV-close,52.5533,1.0
2017-07,ABBV-close,57.7194,1.0
2017-08,ABBV-close,56.1453,0.0
2017-09,ABBV-close,60.474,1.0
2017-10,ABBV-close,71.3642,1.0
2017-11,ABBV-close,72.9879,1.0
2017-12,ABBV-close,78.3821,1.0
2018-01,ABBV-close,78.2123,0.0
2018-02,ABBV-close,91.4048,1.0
2018-03,ABBV-close,94.3452,1.0
2018-04,ABBV-close,77.0938,0.0
2018-05,ABBV-close,79.4609,1.0
2018-06,ABBV-close,81.4279,1.0
2018-07,ABBV-close,76.2512,0.0
2018-08,ABBV-close,76.6677,1.0
2018-09,ABBV-close,79.7849,1.0
2018-10,ABBV-close,78.6212,0.0
2018-11,ABBV-close,65.3991,0.0
2018-12,ABBV-close,79.193,1.0
2019-01,ABBV-close,77.4457,0.0
2019-02,ABBV-close,68.3003,0.0
2019-03,ABBV-close,67.4071,0.0
2019-04,ABBV-close,68.5555,1.0
2019-05,ABBV-close,68.4293,0.0
2019-06,ABBV-close,66.1193,0.0
2019-07,ABBV-close,62.6802,0.0
2019-08,ABBV-close,58.2966,0.0
2019-09,ABBV-close,57.5265,0.0
2019-10,ABBV-close,66.2596,1.0
2019-11,ABBV-close,70.6227,1.0
2019-12,ABBV-close,77.8848,1.0
2020-01,ABBV-close,78.6039,1.0
2020-02,ABBV-close,72.8901,0.0
2020-03,ABBV-close,77.1094,1.0
2020-04,ABBV-close,68.5447,0.0
2020-05,ABBV-close,75.0142,1.0
2020-06,ABBV-close,84.5689,1.0
2020-07,ABBV-close,89.5972,1.0
2020-08,ABBV-close,87.6468,0.0
2020-09,ABBV-close,88.441,1.0
2020-10,ABBV-close,80.887,0.0
2020-11,ABBV-close,79.6649,0.0
2020-12,ABBV-close,97.9008,1.0
2021-01,ABBV-close,100.3067,1.0
2021-02,ABBV-close,97.0521,0.0
2021-03,ABBV-close,102.0335,1.0
2021-04,ABBV-close,102.4881,1.0
2021-05,ABBV-close,106.8906,1.0
2021-06,ABBV-close,108.5204,1.0
2021-07,ABBV-close,107.9835,0.0
2021-08,ABBV-close,112.7272,1.0
2021-09,ABBV-close,117.0696,1.0
2021-10,ABBV-close,104.5562,0.0
2021-11,ABBV-close,112.474,1.0
2021-12,ABBV-close,113.0723,1.0
2022-01,ABBV-close,132.807,1.0
2022-02,ABBV-close,135.6864,1.0
2022-03,ABBV-close,146.4707,1.0
2022-04,ABBV-close,160.6846,1.0
2017-09,ABBV-close,159.36,0.0
2017-10,DWDP-close,44.7502,0.0
2017-11,DWDP-close,46.7411,1.0
2017-12,DWDP-close,46.7726,1.0
2018-01,DWDP-close,46.2916,0.0
2018-02,DWDP-close,49.1256,1.0
2018-03,DWDP-close,45.9336,0.0
2018-04,DWDP-close,41.6278,0.0
2018-05,DWDP-close,41.3207,0.0
2018-06,DWDP-close,42.1348,1.0
2018-07,DWDP-close,43.3244,1.0
2018-08,DWDP-close,45.1975,1.0
2018-09,DWDP-close,46.3408,1.0
2018-10,DWDP-close,42.495,0.0
2018-11,DWDP-close,35.6295,0.0
2018-12,DWDP-close,38.4801,1.0
2019-01,DWDP-close,35.5733,0.0
2019-02,DWDP-close,35.7929,1.0
2019-03,DWDP-close,35.6529,0.0
2019-04,DWDP-close,35.7065,1.0
2019-05,DWDP-close,38.2954,1.0
2015-04,DWDP-close,30.52,0.0
2015-05,PEP-close,77.5121,1.0
2015-06,PEP-close,78.5796,1.0
2015-07,PEP-close,76.6223,0.0
2015-08,PEP-close,79.0932,1.0
2015-09,PEP-close,76.2857,0.0
2015-10,PEP-close,78.0037,1.0
2015-11,PEP-close,84.5302,1.0
2015-12,PEP-close,82.8511,0.0
2016-01,PEP-close,83.2362,1.0
2016-02,PEP-close,82.7197,0.0
2016-03,PEP-close,81.4868,0.0
2016-04,PEP-close,85.9787,1.0
2016-05,PEP-close,86.3814,1.0
2016-06,PEP-close,84.8796,0.0
2016-07,PEP-close,89.54,1.0
2016-08,PEP-close,92.0587,1.0
2016-09,PEP-close,90.8606,0.0
2016-10,PEP-close,92.58,1.0
2016-11,PEP-close,91.2437,0.0
2016-12,PEP-close,85.841,0.0
2017-01,PEP-close,89.7257,1.0
2017-02,PEP-close,88.9968,0.0
2017-03,PEP-close,94.6566,1.0
2017-04,PEP-close,96.5836,1.0
2017-05,PEP-close,97.8097,1.0
2017-06,PEP-close,101.6045,1.0
2017-07,PEP-close,100.4047,0.0
2017-08,PEP-close,101.3784,1.0
2017-09,PEP-close,101.3168,0.0
2017-10,PEP-close,97.5523,0.0
2017-11,PEP-close,96.5017,0.0
2017-12,PEP-close,102.7131,1.0
2018-01,PEP-close,105.7102,1.0
2018-02,PEP-close,106.0452,1.0
2018-03,PEP-close,96.7277,0.0
2018-04,PEP-close,96.9328,1.0
2018-05,PEP-close,89.6417,0.0
2018-06,PEP-close,89.8526,1.0
2018-07,PEP-close,97.5786,1.0
2018-08,PEP-close,103.0729,1.0
2018-09,PEP-close,100.393,0.0
2018-10,PEP-close,101.0236,1.0
2018-11,PEP-close,101.5477,1.0
2018-12,PEP-close,110.1862,1.0
2019-01,PEP-close,100.6233,0.0
2019-02,PEP-close,102.6179,1.0
2019-03,PEP-close,106.1677,1.0
2019-04,PEP-close,112.5117,1.0
2019-05,PEP-close,117.5612,1.0
2019-06,PEP-close,117.5153,0.0
2019-07,PEP-close,121.26,1.0
2019-08,PEP-close,118.1899,0.0
2019-09,PEP-close,126.4385,1.0
2019-10,PEP-close,127.6711,1.0
2019-11,PEP-close,127.7362,1.0
2019-12,PEP-close,126.4884,0.0
2020-01,PEP-close,128.1621,1.0
2020-02,PEP-close,133.1791,1.0
2020-03,PEP-close,123.8109,0.0
2020-04,PEP-close,113.4024,0.0
2020-05,PEP-close,124.9126,1.0
2020-06,PEP-close,124.2139,0.0
2020-07,PEP-close,125.8623,1.0
2020-08,PEP-close,131.0011,1.0
2020-09,PEP-close,133.285,1.0
2020-10,PEP-close,132.8633,0.0
2020-11,PEP-close,127.773,0.0
2020-12,PEP-close,138.2602,1.0
2021-01,PEP-close,143.1681,1.0
2021-02,PEP-close,131.844,0.0
2021-03,PEP-close,124.7194,0.0
2021-04,PEP-close,137.6389,1.0
2021-05,PEP-close,140.2759,1.0
2021-06,PEP-close,143.9541,1.0
2021-07,PEP-close,145.2275,1.0
2021-08,PEP-close,153.8331,1.0
2021-09,PEP-close,153.2842,0.0
2021-10,PEP-close,148.4327,0.0
2021-11,PEP-close,159.4756,1.0
2021-12,PEP-close,157.6795,0.0
2022-01,PEP-close,172.5737,1.0
2022-02,PEP-close,172.385,0.0
2022-03,PEP-close,162.669,0.0
2022-04,PEP-close,167.38,1.0
2015-04,PEP-close,170.42,1.0
2015-05,DIS-close,101.3372,0.0
2015-06,DIS-close,102.8752,1.0
2015-07,DIS-close,106.3891,1.0
2015-08,DIS-close,112.4924,1.0
2015-09,DIS-close,95.5061,0.0
2015-10,DIS-close,95.806,1.0
2015-11,DIS-close,106.6241,1.0
2015-12,DIS-close,106.371,0.0
2016-01,DIS-close,99.1373,0.0
2016-02,DIS-close,90.401,0.0
2016-03,DIS-close,90.118,0.0
2016-04,DIS-close,93.6936,1.0
2016-05,DIS-close,97.4202,1.0
2016-06,DIS-close,93.6087,0.0
2016-07,DIS-close,92.2879,0.0
2016-08,DIS-close,91.1767,0.0
2016-09,DIS-close,89.7609,0.0
2016-10,DIS-close,88.2405,0.0
2016-11,DIS-close,88.0789,0.0
2016-12,DIS-close,94.189,1.0
2017-01,DIS-close,99.7826,1.0
2017-02,DIS-close,105.9388,1.0
2017-03,DIS-close,105.4026,0.0
2017-04,DIS-close,108.5621,1.0
2017-05,DIS-close,110.678,1.0
2017-06,DIS-close,103.3442,0.0
2017-07,DIS-close,101.7261,0.0
2017-08,DIS-close,106.0438,1.0
2017-09,DIS-close,97.6224,0.0
2017-10,DIS-close,95.0854,0.0
2017-11,DIS-close,94.3522,0.0
2017-12,DIS-close,101.1144,1.0
2018-01,DIS-close,104.5451,1.0
2018-02,DIS-close,105.6731,1.0
2018-03,DIS-close,100.3151,0.0
2018-04,DIS-close,97.6701,0.0
2018-05,DIS-close,97.5631,0.0
2018-06,DIS-close,96.7269,0.0
2018-07,DIS-close,101.9196,1.0
2018-08,DIS-close,111.3136,1.0
2018-09,DIS-close,109.804,0.0
2018-10,DIS-close,114.6267,1.0
2018-11,DIS-close,112.5584,0.0
2018-12,DIS-close,113.2054,1.0
2019-01,DIS-close,108.3256,0.0
2019-02,DIS-close,110.173,1.0
2019-03,DIS-close,111.477,1.0
2019-04,DIS-close,109.6889,0.0
2019-05,DIS-close,135.3156,1.0
2019-06,DIS-close,130.4451,0.0
2019-07,DIS-close,137.9533,1.0
2019-08,DIS-close,142.1554,1.0
2019-09,DIS-close,136.4398,0.0
2019-10,DIS-close,129.5412,0.0
2019-11,DIS-close,129.1436,0.0
2019-12,DIS-close,150.6742,1.0
2020-01,DIS-close,144.63,0.0
2020-02,DIS-close,138.31,0.0
2020-03,DIS-close,117.65,0.0
2020-04,DIS-close,96.6,0.0
2020-05,DIS-close,108.15,1.0
2020-06,DIS-close,117.3,1.0
2020-07,DIS-close,111.51,0.0
2020-08,DIS-close,116.94,1.0
2020-09,DIS-close,131.87,1.0
2020-10,DIS-close,124.08,0.0
2020-11,DIS-close,121.25,0.0
2020-12,DIS-close,148.01,1.0
2021-01,DIS-close,181.18,1.0
2021-02,DIS-close,168.17,0.0
2021-03,DIS-close,189.04,1.0
2021-04,DIS-close,184.52,0.0
2021-05,DIS-close,186.02,1.0
2021-06,DIS-close,178.65,0.0
2021-07,DIS-close,175.77,0.0
2021-08,DIS-close,176.02,1.0
2021-09,DIS-close,181.3,1.0
2021-10,DIS-close,169.17,0.0
2021-11,DIS-close,169.07,0.0
2021-12,DIS-close,144.9,0.0
2022-01,DIS-close,154.89,1.0
2022-02,DIS-close,142.97,0.0
2022-03,DIS-close,148.46,1.0
2022-04,DIS-close,137.16,0.0
2015-04,DIS-close,127.77,0.0
2015-05,PM-close,58.2844,0.0
2015-06,PM-close,58.0051,0.0
2015-07,PM-close,56.6682,0.0
2015-08,PM-close,60.4569,1.0
2015-09,PM-close,56.4067,0.0
2015-10,PM-close,56.7993,1.0
2015-11,PM-close,63.2933,1.0
2015-12,PM-close,62.5701,0.0
2016-01,PM-close,63.6836,1.0
2016-02,PM-close,65.2049,1.0
2016-03,PM-close,65.9438,1.0
2016-04,PM-close,71.8221,1.0
2016-05,PM-close,71.8294,1.0
2016-06,PM-close,72.2394,1.0
2016-07,PM-close,75.2179,1.0
2016-08,PM-close,74.1383,0.0
2016-09,PM-close,73.8943,0.0
2016-10,PM-close,72.6445,0.0
2016-11,PM-close,72.0617,0.0
2016-12,PM-close,65.9644,0.0
2017-01,PM-close,69.1468,1.0
2017-02,PM-close,72.6537,1.0
2017-03,PM-close,82.6452,1.0
2017-04,PM-close,86.1101,1.0
2017-05,PM-close,84.539,0.0
2017-06,PM-close,91.3729,1.0
2017-07,PM-close,90.3556,0.0
2017-08,PM-close,89.7863,0.0
2017-09,PM-close,89.9556,1.0
2017-10,PM-close,86.2156,0.0
2017-11,PM-close,81.2684,0.0
2017-12,PM-close,79.8005,0.0
2018-01,PM-close,82.894,1.0
2018-02,PM-close,84.1337,1.0
2018-03,PM-close,81.2463,0.0
2018-04,PM-close,78.8439,0.0
2018-05,PM-close,65.0422,0.0
2018-06,PM-close,63.091,0.0
2018-07,PM-close,64.9615,1.0
2018-08,PM-close,69.4349,1.0
2018-09,PM-close,62.6685,0.0
2018-10,PM-close,66.5411,1.0
2018-11,PM-close,71.8699,1.0
2018-12,PM-close,70.6132,0.0
2019-01,PM-close,55.3419,0.0
2019-02,PM-close,63.5984,1.0
2019-03,PM-close,72.0705,1.0
2019-04,PM-close,74.2188,1.0
2019-05,PM-close,72.6822,0.0
2019-06,PM-close,64.7641,0.0
2019-07,PM-close,66.9136,1.0
2019-08,PM-close,71.2421,1.0
2019-09,PM-close,61.4262,0.0
2019-10,PM-close,65.756,1.0
2019-11,PM-close,70.5277,1.0
2019-12,PM-close,71.8181,1.0
2020-01,PM-close,74.6947,1.0
2020-02,PM-close,72.5966,0.0
2020-03,PM-close,71.868,0.0
2020-04,PM-close,65.2732,0.0
2020-05,PM-close,66.7404,1.0
2020-06,PM-close,65.631,0.0
2020-07,PM-close,63.6944,0.0
2020-08,PM-close,69.8311,1.0
2020-09,PM-close,72.5404,1.0
2020-10,PM-close,69.2601,0.0
2020-11,PM-close,65.5934,0.0
2020-12,PM-close,69.962,1.0
2021-01,PM-close,77.5805,1.0
2021-02,PM-close,74.6381,0.0
2021-03,PM-close,78.7331,1.0
2021-04,PM-close,84.2742,1.0
2021-05,PM-close,90.2191,1.0
2021-06,PM-close,91.5772,1.0
2021-07,PM-close,95.2628,1.0
2021-08,PM-close,96.2048,1.0
2021-09,PM-close,99.0018,1.0
2021-10,PM-close,92.2677,0.0
2021-11,PM-close,92.0243,0.0
2021-12,PM-close,83.6532,0.0
2022-01,PM-close,93.7162,1.0
2022-02,PM-close,101.4601,1.0
2022-03,PM-close,99.7042,0.0
2022-04,PM-close,93.94,0.0
2015-04,PM-close,101.05,1.0
2015-05,MRK-close,45.6132,0.0
2015-06,MRK-close,46.6317,1.0
2015-07,MRK-close,43.9321,0.0
2015-08,MRK-close,45.4986,1.0
2015-09,MRK-close,41.5553,0.0
2015-10,MRK-close,38.4428,0.0
2015-11,MRK-close,42.5447,1.0
2015-12,MRK-close,41.2604,0.0
2016-01,MRK-close,41.4752,1.0
2016-02,MRK-close,39.787,0.0
2016-03,MRK-close,39.4258,0.0
2016-04,MRK-close,41.9051,1.0
2016-05,MRK-close,43.4337,1.0
2016-06,MRK-close,44.5583,1.0
2016-07,MRK-close,46.0016,1.0
2016-08,MRK-close,46.84,1.0
2016-09,MRK-close,50.1378,1.0
2016-10,MRK-close,50.2053,1.0
2016-11,MRK-close,47.2369,0.0
2016-12,MRK-close,49.2239,1.0
2017-01,MRK-close,47.7178,0.0
2017-02,MRK-close,50.2467,1.0
2017-03,MRK-close,53.3917,1.0
2017-04,MRK-close,51.8804,0.0
2017-05,MRK-close,50.8925,0.0
2017-06,MRK-close,53.1623,1.0
2017-07,MRK-close,52.7182,0.0
2017-08,MRK-close,52.5455,0.0
2017-09,MRK-close,52.529,0.0
2017-10,MRK-close,53.0433,1.0
2017-11,MRK-close,45.6373,0.0
2017-12,MRK-close,45.7864,1.0
2018-01,MRK-close,47.0143,1.0
2018-02,MRK-close,49.5041,1.0
2018-03,MRK-close,45.3015,0.0
2018-04,MRK-close,45.909,1.0
2018-05,MRK-close,49.6174,1.0
2018-06,MRK-close,50.1737,1.0
2018-07,MRK-close,51.5587,1.0
2018-08,MRK-close,55.9501,1.0
2018-09,MRK-close,58.2605,1.0
2018-10,MRK-close,60.6699,1.0
2018-11,MRK-close,62.9534,1.0
2018-12,MRK-close,67.8538,1.0
2019-01,MRK-close,65.818,0.0
2019-02,MRK-close,64.1124,0.0
2019-03,MRK-close,70.0215,1.0
2019-04,MRK-close,72.1244,1.0
2019-05,MRK-close,68.2567,0.0
2019-06,MRK-close,68.6903,1.0
2019-07,MRK-close,73.1972,1.0
2019-08,MRK-close,72.4465,0.0
2019-09,MRK-close,75.4844,1.0
2019-10,MRK-close,73.9745,0.0
2019-11,MRK-close,76.1539,1.0
2019-12,MRK-close,76.6108,1.0
2020-01,MRK-close,80.4704,1.0
2020-02,MRK-close,75.5953,0.0
2020-03,MRK-close,67.7385,0.0
2020-04,MRK-close,68.6157,1.0
2020-05,MRK-close,70.7561,1.0
2020-06,MRK-close,71.9868,1.0
2020-07,MRK-close,69.5149,0.0
2020-08,MRK-close,72.1308,1.0
2020-09,MRK-close,76.6525,1.0
2020-10,MRK-close,75.1074,0.0
2020-11,MRK-close,68.0992,0.0
2020-12,MRK-close,72.7894,1.0
2021-01,MRK-close,74.6655,1.0
2021-02,MRK-close,70.3481,0.0
2021-03,MRK-close,66.2862,0.0
2021-04,MRK-close,70.9794,1.0
2021-05,MRK-close,68.5947,0.0
2021-06,MRK-close,69.8745,1.0
2021-07,MRK-close,75.6891,1.0
2021-08,MRK-close,74.8132,0.0
2021-09,MRK-close,74.2487,0.0
2021-10,MRK-close,73.7592,0.0
2021-11,MRK-close,86.4665,1.0
2021-12,MRK-close,73.5628,0.0
2022-01,MRK-close,75.9661,1.0
2022-02,MRK-close,80.7635,1.0
2022-03,MRK-close,75.9066,0.0
2022-04,MRK-close,82.05,1.0
2015-04,MRK-close,86.07,1.0
2015-05,IBM-close,120.7786,1.0
2015-06,IBM-close,120.5367,0.0
2015-07,IBM-close,115.5703,0.0
2015-08,IBM-close,115.0943,0.0
2015-09,IBM-close,105.95,0.0
2015-10,IBM-close,103.8581,0.0
2015-11,IBM-close,100.3549,0.0
2015-12,IBM-close,100.8213,1.0
2016-01,IBM-close,99.5196,0.0
2016-02,IBM-close,90.2416,0.0
2016-03,IBM-close,95.7241,1.0
2016-04,IBM-close,110.642,1.0
2016-05,IBM-close,106.6166,0.0
2016-06,IBM-close,113.3825,1.0
2016-07,IBM-close,111.937,0.0
2016-08,IBM-close,118.4565,1.0
2016-09,IBM-close,118.1856,0.0
2016-10,IBM-close,118.1633,0.0
2016-11,IBM-close,114.3249,0.0
2016-12,IBM-close,121.7588,1.0
2017-01,IBM-close,124.5885,1.0
2017-02,IBM-close,130.9909,1.0
2017-03,IBM-close,136.0416,1.0
2017-04,IBM-close,131.7444,0.0
2017-05,IBM-close,121.2663,0.0
