,date,%-close_x,value,string-date_x,combined,Date,%-close_y,EPS,string-date_y
711,2017-11-30,XOM-close,65.8176,2017-11-30,2017-11-30_XOM-close,2017-11-30,XOM-close,3.3,2017-11-30
712,2017-12-29,XOM-close,66.0941,2017-12-29,2017-12-29_XOM-close,2017-12-29,XOM-close,3.3,2017-12-29
713,2018-01-31,XOM-close,68.9864,2018-01-31,2018-01-31_XOM-close,2018-01-31,XOM-close,5.18,2018-01-31
714,2018-02-28,XOM-close,60.4595,2018-02-28,2018-02-28_XOM-close,2018-02-28,XOM-close,5.18,2018-02-28
715,2018-03-29,XOM-close,59.5575,2018-03-29,2018-03-29_XOM-close,,,,
716,2018-04-30,XOM-close,62.064,2018-04-30,2018-04-30_XOM-close,2018-04-30,XOM-close,2.45,2018-04-30
717,2018-05-31,XOM-close,65.5042,2018-05-31,2018-05-31_XOM-close,2018-05-31,XOM-close,2.45,2018-05-31
718,2018-06-29,XOM-close,66.7056,2018-06-29,2018-06-29_XOM-close,2018-06-29,XOM-close,2.45,2018-06-29
719,2018-07-31,XOM-close,65.7219,2018-07-31,2018-07-31_XOM-close,2018-07-31,XOM-close,3.08,2018-07-31
720,2018-08-31,XOM-close,65.3088,2018-08-31,2018-08-31_XOM-close,2018-08-31,XOM-close,3.08,2018-08-31
721,2018-09-28,XOM-close,69.2598,2018-09-28,2018-09-28_XOM-close,2018-09-28,XOM-close,3.08,2018-09-28
722,2018-10-31,XOM-close,64.9097,2018-10-31,2018-10-31_XOM-close,2018-10-31,XOM-close,3.42,2018-10-31
723,2018-11-30,XOM-close,65.4197,2018-11-30,2018-11-30_XOM-close,2018-11-30,XOM-close,3.42,2018-11-30
724,2018-12-31,XOM-close,56.1128,2018-12-31,2018-12-31_XOM-close,2018-12-31,XOM-close,4.87,2018-12-31
725,2019-01-31,XOM-close,60.3013,2019-01-31,2019-01-31_XOM-close,2019-01-31,XOM-close,4.87,2019-01-31
726,2019-02-28,XOM-close,65.7538,2019-02-28,2019-02-28_XOM-close,2019-02-28,XOM-close,4.87,2019-02-28
727,2019-03-29,XOM-close,67.2264,2019-03-29,2019-03-29_XOM-close,2019-03-29,XOM-close,4.87,2019-03-29
728,2019-04-30,XOM-close,66.7938,2019-04-30,2019-04-30_XOM-close,2019-04-30,XOM-close,2.25,2019-04-30
729,2019-05-31,XOM-close,59.5505,2019-05-31,2019-05-31_XOM-close,2019-05-31,XOM-close,2.25,2019-05-31
730,2019-06-28,XOM-close,64.4815,2019-06-28,2019-06-28_XOM-close,2019-06-28,XOM-close,2.25,2019-06-28
731,2019-07-31,XOM-close,62.5714,2019-07-31,2019-07-31_XOM-close,2019-07-31,XOM-close,3.17,2019-07-31
732,2019-08-30,XOM-close,58.3435,2019-08-30,2019-08-30_XOM-close,2019-08-30,XOM-close,3.17,2019-08-30
733,2019-09-30,XOM-close,60.1582,2019-09-30,2019-09-30_XOM-close,2019-09-30,XOM-close,2.68,2019-09-30
734,2019-10-31,XOM-close,57.5682,2019-10-31,2019-10-31_XOM-close,2019-10-31,XOM-close,2.68,2019-10-31
735,2019-11-29,XOM-close,58.7589,2019-11-29,2019-11-29_XOM-close,2019-11-29,XOM-close,2.68,2019-11-29
736,2019-12-31,XOM-close,60.1819,2019-12-31,2019-12-31_XOM-close,2019-12-31,XOM-close,4.71,2019-12-31
737,2020-01-31,XOM-close,53.5756,2020-01-31,2020-01-31_XOM-close,2020-01-31,XOM-close,4.71,2020-01-31
738,2020-02-28,XOM-close,45.0083,2020-02-28,2020-02-28_XOM-close,2020-02-28,XOM-close,4.71,2020-02-28
739,2020-03-31,XOM-close,33.2225,2020-03-31,2020-03-31_XOM-close,2020-03-31,XOM-close,1.84,2020-03-31
740,2020-04-30,XOM-close,40.6597,2020-04-30,2020-04-30_XOM-close,2020-04-30,XOM-close,1.84,2020-04-30
741,2020-05-29,XOM-close,40.5692,2020-05-29,2020-05-29_XOM-close,2020-05-29,XOM-close,1.84,2020-05-29
742,2020-06-30,XOM-close,39.9001,2020-06-30,2020-06-30_XOM-close,2020-06-30,XOM-close,2.18,2020-06-30
743,2020-07-31,XOM-close,37.5446,2020-07-31,2020-07-31_XOM-close,2020-07-31,XOM-close,2.18,2020-07-31
744,2020-08-31,XOM-close,36.3384,2020-08-31,2020-08-31_XOM-close,2020-08-31,XOM-close,2.18,2020-08-31
745,2020-09-30,XOM-close,31.2343,2020-09-30,2020-09-30_XOM-close,2020-09-30,XOM-close,2.58,2020-09-30
746,2020-10-30,XOM-close,29.6785,2020-10-30,2020-10-30_XOM-close,2020-10-30,XOM-close,2.58,2020-10-30
747,2020-11-30,XOM-close,35.5105,2020-11-30,2020-11-30_XOM-close,2020-11-30,XOM-close,2.58,2020-11-30
748,2020-12-31,XOM-close,38.3882,2020-12-31,2020-12-31_XOM-close,2020-12-31,XOM-close,2.07,2020-12-31
749,2021-01-29,XOM-close,41.7595,2021-01-29,2021-01-29_XOM-close,2021-01-29,XOM-close,2.07,2021-01-29
750,2021-02-26,XOM-close,51.5049,2021-02-26,2021-02-26_XOM-close,2021-02-26,XOM-close,2.07,2021-02-26
751,2021-03-31,XOM-close,52.8879,2021-03-31,2021-03-31_XOM-close,2021-03-31,XOM-close,1.77,2021-03-31
752,2021-04-30,XOM-close,54.2236,2021-04-30,2021-04-30_XOM-close,2021-04-30,XOM-close,1.77,2021-04-30
753,2021-05-28,XOM-close,56.0953,2021-05-28,2021-05-28_XOM-close,,,,
754,2021-06-30,XOM-close,60.6218,2021-06-30,2021-06-30_XOM-close,2021-06-30,XOM-close,2.33,2021-06-30
755,2021-07-30,XOM-close,55.3265,2021-07-30,2021-07-30_XOM-close,2021-07-30,XOM-close,2.33,2021-07-30
756,2021-08-31,XOM-close,53.1902,2021-08-31,2021-08-31_XOM-close,2021-08-31,XOM-close,2.33,2021-08-31
757,2021-09-30,XOM-close,57.3853,2021-09-30,2021-09-30_XOM-close,2021-09-30,XOM-close,2.52,2021-09-30
758,2021-10-29,XOM-close,62.8975,2021-10-29,2021-10-29_XOM-close,2021-10-29,XOM-close,2.52,2021-10-29
759,2021-11-30,XOM-close,59.1808,2021-11-30,2021-11-30_XOM-close,2021-11-30,XOM-close,2.52,2021-11-30
760,2021-12-31,XOM-close,60.5159,2021-12-31,2021-12-31_XOM-close,2021-12-31,XOM-close,3.35,2021-12-31
761,2022-01-31,XOM-close,75.1232,2022-01-31,2022-01-31_XOM-close,,,,
762,2022-02-28,XOM-close,78.42,2022-02-28,2022-02-28_XOM-close,,,,
763,2022-03-31,XOM-close,82.59,2022-03-31,2022-03-31_XOM-close,,,,
764,2022-04-18,XOM-close,88.55,2022-04-18,2022-04-18_XOM-close,,,,
765,2015-04-30,BAC-close,13.9755,2015-04-30,2015-04-30_BAC-close,2015-04-30,BAC-close,2.91,2015-04-30
766,2015-05-29,BAC-close,14.4756,2015-05-29,2015-05-29_BAC-close,2015-05-29,BAC-close,2.91,2015-05-29
767,2015-06-30,BAC-close,14.9759,2015-06-30,2015-06-30_BAC-close,2015-06-30,BAC-close,3.84,2015-06-30
768,2015-07-31,BAC-close,15.7326,2015-07-31,2015-07-31_BAC-close,2015-07-31,BAC-close,3.84,2015-07-31
769,2015-08-31,BAC-close,14.3776,2015-08-31,2015-08-31_BAC-close,2015-08-31,BAC-close,3.84,2015-08-31
770,2015-09-30,BAC-close,13.7521,2015-09-30,2015-09-30_BAC-close,2015-09-30,BAC-close,3.34,2015-09-30
771,2015-10-30,BAC-close,14.8113,2015-10-30,2015-10-30_BAC-close,2015-10-30,BAC-close,3.34,2015-10-30
772,2015-11-30,BAC-close,15.385,2015-11-30,2015-11-30_BAC-close,2015-11-30,BAC-close,3.34,2015-11-30
773,2015-12-31,BAC-close,14.8976,2015-12-31,2015-12-31_BAC-close,2015-12-31,BAC-close,4.84,2015-12-31
774,2016-01-29,BAC-close,12.5165,2016-01-29,2016-01-29_BAC-close,2016-01-29,BAC-close,4.84,2016-01-29
775,2016-02-29,BAC-close,11.0825,2016-02-29,2016-02-29_BAC-close,2016-02-29,BAC-close,4.84,2016-02-29
776,2016-03-31,BAC-close,12.0123,2016-03-31,2016-03-31_BAC-close,2016-03-31,BAC-close,2.35,2016-03-31
777,2016-04-29,BAC-close,12.9363,2016-04-29,2016-04-29_BAC-close,2016-04-29,BAC-close,2.35,2016-04-29
778,2016-05-31,BAC-close,13.1406,2016-05-31,2016-05-31_BAC-close,2016-05-31,BAC-close,2.35,2016-05-31
779,2016-06-30,BAC-close,11.8298,2016-06-30,2016-06-30_BAC-close,2016-06-30,BAC-close,2.95,2016-06-30
780,2016-07-29,BAC-close,12.9174,2016-07-29,2016-07-29_BAC-close,2016-07-29,BAC-close,2.95,2016-07-29
781,2016-08-31,BAC-close,14.4552,2016-08-31,2016-08-31_BAC-close,2016-08-31,BAC-close,2.95,2016-08-31
782,2016-09-30,BAC-close,14.0163,2016-09-30,2016-09-30_BAC-close,2016-09-30,BAC-close,3.29,2016-09-30
783,2016-10-31,BAC-close,14.7776,2016-10-31,2016-10-31_BAC-close,2016-10-31,BAC-close,3.29,2016-10-31
784,2016-11-30,BAC-close,18.9825,2016-11-30,2016-11-30_BAC-close,2016-11-30,BAC-close,3.29,2016-11-30
785,2016-12-30,BAC-close,19.8633,2016-12-30,2016-12-30_BAC-close,2016-12-30,BAC-close,3.29,2016-12-30
786,2017-01-31,BAC-close,20.3487,2017-01-31,2017-01-31_BAC-close,2017-01-31,BAC-close,5.01,2017-01-31
787,2017-02-28,BAC-close,22.1822,2017-02-28,2017-02-28_BAC-close,2017-02-28,BAC-close,5.01,2017-02-28
788,2017-03-31,BAC-close,21.2649,2017-03-31,2017-03-31_BAC-close,2017-03-31,BAC-close,2.38,2017-03-31
789,2017-04-28,BAC-close,21.0395,2017-04-28,2017-04-28_BAC-close,2017-04-28,BAC-close,2.38,2017-04-28
790,2017-05-31,BAC-close,20.2688,2017-05-31,2017-05-31_BAC-close,2017-05-31,BAC-close,2.38,2017-05-31
791,2017-06-30,BAC-close,21.9421,2017-06-30,2017-06-30_BAC-close,2017-06-30,BAC-close,2.97,2017-06-30
792,2017-07-31,BAC-close,21.8154,2017-07-31,2017-07-31_BAC-close,2017-07-31,BAC-close,2.97,2017-07-31
793,2017-08-31,BAC-close,21.716,2017-08-31,2017-08-31_BAC-close,2017-08-31,BAC-close,2.97,2017-08-31
794,2017-09-29,BAC-close,23.0341,2017-09-29,2017-09-29_BAC-close,2017-09-29,BAC-close,2.97,2017-09-29
795,2017-10-31,BAC-close,24.8975,2017-10-31,2017-10-31_BAC-close,2017-10-31,BAC-close,3.3,2017-10-31
796,2017-11-30,BAC-close,25.7156,2017-11-30,2017-11-30_BAC-close,2017-11-30,BAC-close,3.3,2017-11-30
797,2017-12-29,BAC-close,26.948,2017-12-29,2017-12-29_BAC-close,2017-12-29,BAC-close,3.3,2017-12-29
798,2018-01-31,BAC-close,29.2119,2018-01-31,2018-01-31_BAC-close,2018-01-31,BAC-close,5.18,2018-01-31
799,2018-02-28,BAC-close,29.3032,2018-02-28,2018-02-28_BAC-close,2018-02-28,BAC-close,5.18,2018-02-28
800,2018-03-29,BAC-close,27.4814,2018-03-29,2018-03-29_BAC-close,,,,
801,2018-04-30,BAC-close,27.4173,2018-04-30,2018-04-30_BAC-close,2018-04-30,BAC-close,2.45,2018-04-30
802,2018-05-31,BAC-close,26.7209,2018-05-31,2018-05-31_BAC-close,2018-05-31,BAC-close,2.45,2018-05-31
803,2018-06-29,BAC-close,25.9387,2018-06-29,2018-06-29_BAC-close,2018-06-29,BAC-close,2.45,2018-06-29
804,2018-07-31,BAC-close,28.4139,2018-07-31,2018-07-31_BAC-close,2018-07-31,BAC-close,3.08,2018-07-31
805,2018-08-31,BAC-close,28.4599,2018-08-31,2018-08-31_BAC-close,2018-08-31,BAC-close,3.08,2018-08-31
806,2018-09-28,BAC-close,27.2391,2018-09-28,2018-09-28_BAC-close,2018-09-28,BAC-close,3.08,2018-09-28
807,2018-10-31,BAC-close,25.4269,2018-10-31,2018-10-31_BAC-close,2018-10-31,BAC-close,3.42,2018-10-31
808,2018-11-30,BAC-close,26.259,2018-11-30,2018-11-30_BAC-close,2018-11-30,BAC-close,3.42,2018-11-30
809,2018-12-31,BAC-close,22.9125,2018-12-31,2018-12-31_BAC-close,2018-12-31,BAC-close,4.87,2018-12-31
810,2019-01-31,BAC-close,26.474,2019-01-31,2019-01-31_BAC-close,2019-01-31,BAC-close,4.87,2019-01-31
811,2019-02-28,BAC-close,27.1807,2019-02-28,2019-02-28_BAC-close,2019-02-28,BAC-close,4.87,2019-02-28
812,2019-03-29,BAC-close,25.788,2019-03-29,2019-03-29_BAC-close,2019-03-29,BAC-close,4.87,2019-03-29
813,2019-04-30,BAC-close,28.5827,2019-04-30,2019-04-30_BAC-close,2019-04-30,BAC-close,2.25,2019-04-30
814,2019-05-31,BAC-close,24.8627,2019-05-31,2019-05-31_BAC-close,2019-05-31,BAC-close,2.25,2019-05-31
815,2019-06-28,BAC-close,27.2518,2019-06-28,2019-06-28_BAC-close,2019-06-28,BAC-close,2.25,2019-06-28
816,2019-07-31,BAC-close,28.8305,2019-07-31,2019-07-31_BAC-close,2019-07-31,BAC-close,3.17,2019-07-31
817,2019-08-30,BAC-close,25.8516,2019-08-30,2019-08-30_BAC-close,2019-08-30,BAC-close,3.17,2019-08-30
818,2019-09-30,BAC-close,27.587,2019-09-30,2019-09-30_BAC-close,2019-09-30,BAC-close,2.68,2019-09-30
819,2019-10-31,BAC-close,29.573,2019-10-31,2019-10-31_BAC-close,2019-10-31,BAC-close,2.68,2019-10-31
820,2019-11-29,BAC-close,31.5118,2019-11-29,2019-11-29_BAC-close,2019-11-29,BAC-close,2.68,2019-11-29
821,2019-12-31,BAC-close,33.4899,2019-12-31,2019-12-31_BAC-close,2019-12-31,BAC-close,4.71,2019-12-31
822,2020-01-31,BAC-close,31.2173,2020-01-31,2020-01-31_BAC-close,2020-01-31,BAC-close,4.71,2020-01-31
823,2020-02-28,BAC-close,27.1,2020-02-28,2020-02-28_BAC-close,2020-02-28,BAC-close,4.71,2020-02-28
824,2020-03-31,BAC-close,20.3228,2020-03-31,2020-03-31_BAC-close,2020-03-31,BAC-close,1.84,2020-03-31
825,2020-04-30,BAC-close,23.0223,2020-04-30,2020-04-30_BAC-close,2020-04-30,BAC-close,1.84,2020-04-30
826,2020-05-29,BAC-close,23.0893,2020-05-29,2020-05-29_BAC-close,2020-05-29,BAC-close,1.84,2020-05-29
827,2020-06-30,BAC-close,22.8879,2020-06-30,2020-06-30_BAC-close,2020-06-30,BAC-close,2.18,2020-06-30
828,2020-07-31,BAC-close,23.9769,2020-07-31,2020-07-31_BAC-close,2020-07-31,BAC-close,2.18,2020-07-31
829,2020-08-31,BAC-close,24.8057,2020-08-31,2020-08-31_BAC-close,2020-08-31,BAC-close,2.18,2020-08-31
830,2020-09-30,BAC-close,23.3784,2020-09-30,2020-09-30_BAC-close,2020-09-30,BAC-close,2.58,2020-09-30
831,2020-10-30,BAC-close,22.9999,2020-10-30,2020-10-30_BAC-close,2020-10-30,BAC-close,2.58,2020-10-30
832,2020-11-30,BAC-close,27.3282,2020-11-30,2020-11-30_BAC-close,2020-11-30,BAC-close,2.58,2020-11-30
833,2020-12-31,BAC-close,29.5978,2020-12-31,2020-12-31_BAC-close,2020-12-31,BAC-close,2.07,2020-12-31
834,2021-01-29,BAC-close,28.9533,2021-01-29,2021-01-29_BAC-close,2021-01-29,BAC-close,2.07,2021-01-29
835,2021-02-26,BAC-close,33.8945,2021-02-26,2021-02-26_BAC-close,2021-02-26,BAC-close,2.07,2021-02-26
836,2021-03-31,BAC-close,37.9673,2021-03-31,2021-03-31_BAC-close,2021-03-31,BAC-close,1.77,2021-03-31
837,2021-04-30,BAC-close,39.7729,2021-04-30,2021-04-30_BAC-close,2021-04-30,BAC-close,1.77,2021-04-30
838,2021-05-28,BAC-close,41.5981,2021-05-28,2021-05-28_BAC-close,,,,
839,2021-06-30,BAC-close,40.6282,2021-06-30,2021-06-30_BAC-close,2021-06-30,BAC-close,2.33,2021-06-30
840,2021-07-30,BAC-close,37.8001,2021-07-30,2021-07-30_BAC-close,2021-07-30,BAC-close,2.33,2021-07-30
841,2021-08-31,BAC-close,41.1406,2021-08-31,2021-08-31_BAC-close,2021-08-31,BAC-close,2.33,2021-08-31
842,2021-09-30,BAC-close,42.0445,2021-09-30,2021-09-30_BAC-close,2021-09-30,BAC-close,2.52,2021-09-30
843,2021-10-29,BAC-close,47.3236,2021-10-29,2021-10-29_BAC-close,2021-10-29,BAC-close,2.52,2021-10-29
844,2021-11-30,BAC-close,44.0452,2021-11-30,2021-11-30_BAC-close,2021-11-30,BAC-close,2.52,2021-11-30
845,2021-12-31,BAC-close,44.2712,2021-12-31,2021-12-31_BAC-close,2021-12-31,BAC-close,3.35,2021-12-31
846,2022-01-31,BAC-close,45.9131,2022-01-31,2022-01-31_BAC-close,,,,
847,2022-02-28,BAC-close,43.9826,2022-02-28,2022-02-28_BAC-close,,,,
848,2022-03-31,BAC-close,41.22,2022-03-31,2022-03-31_BAC-close,,,,
849,2022-04-18,BAC-close,38.85,2022-04-18,2022-04-18_BAC-close,,,,
850,2015-04-30,WMT-close,66.8336,2015-04-30,2015-04-30_WMT-close,2015-04-30,WMT-close,2.91,2015-04-30
851,2015-05-29,WMT-close,63.9981,2015-05-29,2015-05-29_WMT-close,2015-05-29,WMT-close,2.91,2015-05-29
852,2015-06-30,WMT-close,61.12,2015-06-30,2015-06-30_WMT-close,2015-06-30,WMT-close,3.84,2015-06-30
853,2015-07-31,WMT-close,62.0248,2015-07-31,2015-07-31_WMT-close,2015-07-31,WMT-close,3.84,2015-07-31
854,2015-08-31,WMT-close,56.1493,2015-08-31,2015-08-31_WMT-close,2015-08-31,WMT-close,3.84,2015-08-31
855,2015-09-30,WMT-close,56.2447,2015-09-30,2015-09-30_WMT-close,2015-09-30,WMT-close,3.34,2015-09-30
856,2015-10-30,WMT-close,49.6522,2015-10-30,2015-10-30_WMT-close,2015-10-30,WMT-close,3.34,2015-10-30
857,2015-11-30,WMT-close,51.0401,2015-11-30,2015-11-30_WMT-close,2015-11-30,WMT-close,3.34,2015-11-30
858,2015-12-31,WMT-close,53.6205,2015-12-31,2015-12-31_WMT-close,2015-12-31,WMT-close,4.84,2015-12-31
859,2016-01-29,WMT-close,58.0466,2016-01-29,2016-01-29_WMT-close,2016-01-29,WMT-close,4.84,2016-01-29
860,2016-02-29,WMT-close,58.0292,2016-02-29,2016-02-29_WMT-close,2016-02-29,WMT-close,4.84,2016-02-29
861,2016-03-31,WMT-close,60.3534,2016-03-31,2016-03-31_WMT-close,2016-03-31,WMT-close,2.35,2016-03-31
862,2016-04-29,WMT-close,58.9258,2016-04-29,2016-04-29_WMT-close,2016-04-29,WMT-close,2.35,2016-04-29
863,2016-05-31,WMT-close,62.8409,2016-05-31,2016-05-31_WMT-close,2016-05-31,WMT-close,2.35,2016-05-31
864,2016-06-30,WMT-close,64.8297,2016-06-30,2016-06-30_WMT-close,2016-06-30,WMT-close,2.95,2016-06-30
865,2016-07-29,WMT-close,64.7853,2016-07-29,2016-07-29_WMT-close,2016-07-29,WMT-close,2.95,2016-07-29
866,2016-08-31,WMT-close,63.8557,2016-08-31,2016-08-31_WMT-close,2016-08-31,WMT-close,2.95,2016-08-31
867,2016-09-30,WMT-close,64.4636,2016-09-30,2016-09-30_WMT-close,2016-09-30,WMT-close,3.29,2016-09-30
868,2016-10-31,WMT-close,62.5865,2016-10-31,2016-10-31_WMT-close,2016-10-31,WMT-close,3.29,2016-10-31
869,2016-11-30,WMT-close,62.953,2016-11-30,2016-11-30_WMT-close,2016-11-30,WMT-close,3.29,2016-11-30
870,2016-12-30,WMT-close,62.2196,2016-12-30,2016-12-30_WMT-close,2016-12-30,WMT-close,3.29,2016-12-30
871,2017-01-31,WMT-close,60.0772,2017-01-31,2017-01-31_WMT-close,2017-01-31,WMT-close,5.01,2017-01-31
872,2017-02-28,WMT-close,63.8489,2017-02-28,2017-02-28_WMT-close,2017-02-28,WMT-close,5.01,2017-02-28
873,2017-03-31,WMT-close,65.3582,2017-03-31,2017-03-31_WMT-close,2017-03-31,WMT-close,2.38,2017-03-31
874,2017-04-28,WMT-close,68.1691,2017-04-28,2017-04-28_WMT-close,2017-04-28,WMT-close,2.38,2017-04-28
875,2017-05-31,WMT-close,71.744,2017-05-31,2017-05-31_WMT-close,2017-05-31,WMT-close,2.38,2017-05-31
876,2017-06-30,WMT-close,69.0787,2017-06-30,2017-06-30_WMT-close,2017-06-30,WMT-close,2.97,2017-06-30
877,2017-07-31,WMT-close,73.0128,2017-07-31,2017-07-31_WMT-close,2017-07-31,WMT-close,2.97,2017-07-31
878,2017-08-31,WMT-close,71.7056,2017-08-31,2017-08-31_WMT-close,2017-08-31,WMT-close,2.97,2017-08-31
879,2017-09-29,WMT-close,71.7699,2017-09-29,2017-09-29_WMT-close,2017-09-29,WMT-close,2.97,2017-09-29
880,2017-10-31,WMT-close,80.1923,2017-10-31,2017-10-31_WMT-close,2017-10-31,WMT-close,3.3,2017-10-31
881,2017-11-30,WMT-close,89.3036,2017-11-30,2017-11-30_WMT-close,2017-11-30,WMT-close,3.3,2017-11-30
882,2017-12-29,WMT-close,91.1777,2017-12-29,2017-12-29_WMT-close,2017-12-29,WMT-close,3.3,2017-12-29
883,2018-01-31,WMT-close,98.4257,2018-01-31,2018-01-31_WMT-close,2018-01-31,WMT-close,5.18,2018-01-31
884,2018-02-28,WMT-close,83.1079,2018-02-28,2018-02-28_WMT-close,2018-02-28,WMT-close,5.18,2018-02-28
885,2018-03-29,WMT-close,82.6335,2018-03-29,2018-03-29_WMT-close,,,,
886,2018-04-30,WMT-close,82.1598,2018-04-30,2018-04-30_WMT-close,2018-04-30,WMT-close,2.45,2018-04-30
887,2018-05-31,WMT-close,77.1435,2018-05-31,2018-05-31_WMT-close,2018-05-31,WMT-close,2.45,2018-05-31
888,2018-06-29,WMT-close,80.0502,2018-06-29,2018-06-29_WMT-close,2018-06-29,WMT-close,2.45,2018-06-29
889,2018-07-31,WMT-close,83.3961,2018-07-31,2018-07-31_WMT-close,2018-07-31,WMT-close,3.08,2018-07-31
890,2018-08-31,WMT-close,90.1161,2018-08-31,2018-08-31_WMT-close,2018-08-31,WMT-close,3.08,2018-08-31
891,2018-09-28,WMT-close,88.2829,2018-09-28,2018-09-28_WMT-close,2018-09-28,WMT-close,3.08,2018-09-28
892,2018-10-31,WMT-close,94.2712,2018-10-31,2018-10-31_WMT-close,2018-10-31,WMT-close,3.42,2018-10-31
893,2018-11-30,WMT-close,91.7988,2018-11-30,2018-11-30_WMT-close,2018-11-30,WMT-close,3.42,2018-11-30
894,2018-12-31,WMT-close,88.0489,2018-12-31,2018-12-31_WMT-close,2018-12-31,WMT-close,4.87,2018-12-31
895,2019-01-31,WMT-close,90.5822,2019-01-31,2019-01-31_WMT-close,2019-01-31,WMT-close,4.87,2019-01-31
896,2019-02-28,WMT-close,93.5691,2019-02-28,2019-02-28_WMT-close,2019-02-28,WMT-close,4.87,2019-02-28
897,2019-03-29,WMT-close,92.6865,2019-03-29,2019-03-29_WMT-close,2019-03-29,WMT-close,4.87,2019-03-29
898,2019-04-30,WMT-close,97.7328,2019-04-30,2019-04-30_WMT-close,2019-04-30,WMT-close,2.25,2019-04-30
899,2019-05-31,WMT-close,96.9157,2019-05-31,2019-05-31_WMT-close,2019-05-31,WMT-close,2.25,2019-05-31
900,2019-06-28,WMT-close,105.562,2019-06-28,2019-06-28_WMT-close,2019-06-28,WMT-close,2.25,2019-06-28
901,2019-07-31,WMT-close,105.4569,2019-07-31,2019-07-31_WMT-close,2019-07-31,WMT-close,3.17,2019-07-31
902,2019-08-30,WMT-close,109.697,2019-08-30,2019-08-30_WMT-close,2019-08-30,WMT-close,3.17,2019-08-30
903,2019-09-30,WMT-close,113.9405,2019-09-30,2019-09-30_WMT-close,2019-09-30,WMT-close,2.68,2019-09-30
904,2019-10-31,WMT-close,112.5772,2019-10-31,2019-10-31_WMT-close,2019-10-31,WMT-close,2.68,2019-10-31
905,2019-11-29,WMT-close,114.3341,2019-11-29,2019-11-29_WMT-close,2019-11-29,WMT-close,2.68,2019-11-29
906,2019-12-31,WMT-close,114.6037,2019-12-31,2019-12-31_WMT-close,2019-12-31,WMT-close,4.71,2019-12-31
907,2020-01-31,WMT-close,110.4088,2020-01-31,2020-01-31_WMT-close,2020-01-31,WMT-close,4.71,2020-01-31
908,2020-02-28,WMT-close,103.8415,2020-02-28,2020-02-28_WMT-close,2020-02-28,WMT-close,4.71,2020-02-28
909,2020-03-31,WMT-close,110.0651,2020-03-31,2020-03-31_WMT-close,2020-03-31,WMT-close,1.84,2020-03-31
910,2020-04-30,WMT-close,117.747,2020-04-30,2020-04-30_WMT-close,2020-04-30,WMT-close,1.84,2020-04-30
911,2020-05-29,WMT-close,120.7109,2020-05-29,2020-05-29_WMT-close,2020-05-29,WMT-close,1.84,2020-05-29
912,2020-06-30,WMT-close,116.5464,2020-06-30,2020-06-30_WMT-close,2020-06-30,WMT-close,2.18,2020-06-30
913,2020-07-31,WMT-close,125.9068,2020-07-31,2020-07-31_WMT-close,2020-07-31,WMT-close,2.18,2020-07-31
914,2020-08-31,WMT-close,135.655,2020-08-31,2020-08-31_WMT-close,2020-08-31,WMT-close,2.18,2020-08-31
915,2020-09-30,WMT-close,136.6906,2020-09-30,2020-09-30_WMT-close,2020-09-30,WMT-close,2.58,2020-09-30
916,2020-10-30,WMT-close,135.5573,2020-10-30,2020-10-30_WMT-close,2020-10-30,WMT-close,2.58,2020-10-30
917,2020-11-30,WMT-close,149.2742,2020-11-30,2020-11-30_WMT-close,2020-11-30,WMT-close,2.58,2020-11-30
918,2020-12-31,WMT-close,141.3502,2020-12-31,2020-12-31_WMT-close,2020-12-31,WMT-close,2.07,2020-12-31
919,2021-01-29,WMT-close,137.7613,2021-01-29,2021-01-29_WMT-close,2021-01-29,WMT-close,2.07,2021-01-29
920,2021-02-26,WMT-close,127.3966,2021-02-26,2021-02-26_WMT-close,2021-02-26,WMT-close,2.07,2021-02-26
921,2021-03-31,WMT-close,133.7553,2021-03-31,2021-03-31_WMT-close,2021-03-31,WMT-close,1.77,2021-03-31
922,2021-04-30,WMT-close,137.7729,2021-04-30,2021-04-30_WMT-close,2021-04-30,WMT-close,1.77,2021-04-30
923,2021-05-28,WMT-close,140.4059,2021-05-28,2021-05-28_WMT-close,,,,
924,2021-06-30,WMT-close,139.4075,2021-06-30,2021-06-30_WMT-close,2021-06-30,WMT-close,2.33,2021-06-30
925,2021-07-30,WMT-close,140.92,2021-07-30,2021-07-30_WMT-close,2021-07-30,WMT-close,2.33,2021-07-30
926,2021-08-31,WMT-close,146.9467,2021-08-31,2021-08-31_WMT-close,2021-08-31,WMT-close,2.33,2021-08-31
927,2021-09-30,WMT-close,138.2946,2021-09-30,2021-09-30_WMT-close,2021-09-30,WMT-close,2.52,2021-09-30
928,2021-10-29,WMT-close,148.2564,2021-10-29,2021-10-29_WMT-close,2021-10-29,WMT-close,2.52,2021-10-29
929,2021-11-30,WMT-close,139.5349,2021-11-30,2021-11-30_WMT-close,2021-11-30,WMT-close,2.52,2021-11-30
930,2021-12-31,WMT-close,144.1334,2021-12-31,2021-12-31_WMT-close,2021-12-31,WMT-close,3.35,2021-12-31
931,2022-01-31,WMT-close,139.2722,2022-01-31,2022-01-31_WMT-close,,,,
932,2022-02-28,WMT-close,134.64,2022-02-28,2022-02-28_WMT-close,,,,
933,2022-03-31,WMT-close,148.92,2022-03-31,2022-03-31_WMT-close,,,,
934,2022-04-18,WMT-close,155.88,2022-04-18,2022-04-18_WMT-close,,,,
