,date,%-close,value
4239,2016-12-30,HD-close,118.6857
4240,2017-01-31,HD-close,121.7838
4241,2017-02-28,HD-close,128.2722
4242,2017-03-31,HD-close,130.764
4243,2017-04-28,HD-close,139.0196
4244,2017-05-31,HD-close,137.5038
4245,2017-06-30,HD-close,137.4052
4246,2017-07-31,HD-close,134.0014
4247,2017-08-31,HD-close,135.0407
4248,2017-09-29,HD-close,147.3761
4249,2017-10-31,HD-close,149.3764
4250,2017-11-30,HD-close,162.8407
4251,2017-12-29,HD-close,171.6339
4252,2018-01-31,HD-close,181.9303
4253,2018-02-28,HD-close,165.0594
4254,2018-03-29,HD-close,162.3409
4255,2018-04-30,HD-close,168.3157
4256,2018-05-31,HD-close,170.845
4257,2018-06-29,HD-close,178.6752
4258,2018-07-31,HD-close,180.8915
4259,2018-08-31,HD-close,184.8069
4260,2018-09-28,HD-close,190.6797
4261,2018-10-31,HD-close,161.8959
4262,2018-11-30,HD-close,166.9465
4263,2018-12-31,HD-close,159.0769
4264,2019-01-31,HD-close,169.9184
4265,2019-02-28,HD-close,171.409
4266,2019-03-29,HD-close,178.9922
4267,2019-04-30,HD-close,190.0084
4268,2019-05-31,HD-close,177.0893
4269,2019-06-28,HD-close,195.3327
4270,2019-07-31,HD-close,200.7052
4271,2019-08-30,HD-close,214.0611
4272,2019-09-30,HD-close,219.2436
4273,2019-10-31,HD-close,221.6626
4274,2019-11-29,HD-close,208.3674
4275,2019-12-31,HD-close,207.6655
4276,2020-01-31,HD-close,216.9086
4277,2020-02-28,HD-close,207.152
4278,2020-03-31,HD-close,178.8003
4279,2020-04-30,HD-close,210.5172
4280,2020-05-29,HD-close,237.9535
4281,2020-06-30,HD-close,241.3312
4282,2020-07-31,HD-close,255.7623
4283,2020-08-31,HD-close,274.596
4284,2020-09-30,HD-close,268.9318
4285,2020-10-30,HD-close,258.2795
4286,2020-11-30,HD-close,268.6413
4287,2020-12-31,HD-close,258.6472
4288,2021-01-29,HD-close,263.7107
4289,2021-02-26,HD-close,251.5583
4290,2021-03-31,HD-close,299.079
4291,2021-04-30,HD-close,317.1266
4292,2021-05-28,HD-close,312.4628
4293,2021-06-30,HD-close,314.0891
4294,2021-07-30,HD-close,323.2491
4295,2021-08-31,HD-close,321.2693
4296,2021-09-30,HD-close,324.9664
4297,2021-10-29,HD-close,368.0101
4298,2021-11-30,HD-close,396.5904
4299,2021-12-31,HD-close,412.5389
4300,2022-01-31,HD-close,364.7949
4301,2022-02-28,HD-close,313.9495
4302,2022-03-31,HD-close,299.33
4303,2022-04-18,HD-close,300.21
4304,1999-12-31,CVX-close,19.1117
4305,2000-01-31,CVX-close,18.4499
4306,2000-02-29,CVX-close,16.6152
4307,2000-03-31,CVX-close,20.5638
4308,2000-04-28,CVX-close,18.9377
4309,2000-05-31,CVX-close,20.6968
4310,2000-06-30,CVX-close,19.0008
4311,2000-07-31,CVX-close,17.6946
4312,2000-08-31,CVX-close,19.0805
4313,2000-09-29,CVX-close,19.2453
4314,2000-10-31,CVX-close,18.541
4315,2000-11-30,CVX-close,18.6277
4316,2000-12-29,CVX-close,19.2101
4317,2001-01-31,CVX-close,18.9462
4318,2001-02-28,CVX-close,19.6352
4319,2001-03-30,CVX-close,20.1257
4320,2001-04-30,CVX-close,22.1337
4321,2001-05-31,CVX-close,22.167
4322,2001-06-29,CVX-close,20.8862
4323,2001-07-31,CVX-close,21.0916
4324,2001-08-31,CVX-close,21.0902
4325,2001-09-28,CVX-close,19.6958
4326,2001-10-31,CVX-close,20.579
4327,2001-11-30,CVX-close,19.9159
4328,2001-12-31,CVX-close,20.9936
4329,2002-01-31,CVX-close,19.6324
4330,2002-02-28,CVX-close,19.9503
4331,2002-03-28,CVX-close,21.3278
4332,2002-04-30,CVX-close,20.4867
4333,2002-05-31,CVX-close,20.7781
4334,2002-06-28,CVX-close,21.0758
4335,2002-07-31,CVX-close,17.8609
4336,2002-08-30,CVX-close,18.4131
4337,2002-09-30,CVX-close,16.6398
4338,2002-10-31,CVX-close,16.2505
4339,2002-11-29,CVX-close,16.2741
4340,2002-12-31,CVX-close,16.1406
4341,2003-01-31,CVX-close,15.6356
4342,2003-02-28,CVX-close,15.7527
4343,2003-03-31,CVX-close,15.8705
4344,2003-04-30,CVX-close,15.4188
4345,2003-05-30,CVX-close,17.5962
4346,2003-06-30,CVX-close,17.9087
4347,2003-07-31,CVX-close,17.8864
4348,2003-08-29,CVX-close,18.2561
4349,2003-09-30,CVX-close,17.9003
4350,2003-10-31,CVX-close,18.6144
4351,2003-11-28,CVX-close,18.9997
4352,2003-12-31,CVX-close,21.856
4353,2004-01-30,CVX-close,21.8459
4354,2004-02-27,CVX-close,22.5404
4355,2004-03-31,CVX-close,22.395
4356,2004-04-30,CVX-close,23.3441
4357,2004-05-28,CVX-close,23.2474
4358,2004-06-30,CVX-close,24.2014
4359,2004-07-30,CVX-close,24.5974
4360,2004-08-31,CVX-close,25.2863
4361,2004-09-30,CVX-close,27.8227
4362,2004-10-29,CVX-close,27.5218
4363,2004-11-30,CVX-close,28.5362
4364,2004-12-31,CVX-close,27.4439
4365,2005-01-31,CVX-close,28.4317
4366,2005-02-28,CVX-close,32.6689
4367,2005-03-31,CVX-close,30.685
4368,2005-04-29,CVX-close,27.3644
4369,2005-05-31,CVX-close,28.5486
4370,2005-06-30,CVX-close,29.6846
4371,2005-07-29,CVX-close,30.794
4372,2005-08-31,CVX-close,32.8395
4373,2005-09-30,CVX-close,34.6205
4374,2005-10-31,CVX-close,30.5236
4375,2005-11-30,CVX-close,30.8933
4376,2005-12-30,CVX-close,30.6023
4377,2006-01-31,CVX-close,32.0092
4378,2006-02-28,CVX-close,30.6918
4379,2006-03-31,CVX-close,31.5015
4380,2006-04-28,CVX-close,33.1589
4381,2006-05-31,CVX-close,32.7771
4382,2006-06-30,CVX-close,34.0216
4383,2006-07-31,CVX-close,36.0609
4384,2006-08-31,CVX-close,35.585
4385,2006-09-29,CVX-close,35.8392
4386,2006-10-31,CVX-close,37.1322
4387,2006-11-30,CVX-close,40.2584
4388,2006-12-29,CVX-close,40.932
4389,2007-01-31,CVX-close,40.5701
4390,2007-02-28,CVX-close,38.4178
4391,2007-03-30,CVX-close,41.4679
4392,2007-04-30,CVX-close,43.6153
4393,2007-05-31,CVX-close,46.0181
4394,2007-06-29,CVX-close,47.571
4395,2007-07-31,CVX-close,48.147
4396,2007-08-31,CVX-close,49.9147
4397,2007-09-28,CVX-close,53.2249
4398,2007-10-31,CVX-close,52.0476
4399,2007-11-30,CVX-close,50.2565
4400,2007-12-31,CVX-close,53.4401
4401,2008-01-31,CVX-close,47.6684
4402,2008-02-29,CVX-close,49.9714
4403,2008-03-31,CVX-close,49.2218
4404,2008-04-30,CVX-close,55.4437
4405,2008-05-30,CVX-close,57.5509
4406,2008-06-30,CVX-close,57.5393
4407,2008-07-31,CVX-close,49.0822
4408,2008-08-29,CVX-close,50.4904
4409,2008-09-30,CVX-close,48.2443
4410,2008-10-31,CVX-close,43.6351
4411,2008-11-28,CVX-close,46.6279
4412,2008-12-31,CVX-close,43.6536
4413,2009-01-30,CVX-close,41.6175
4414,2009-02-27,CVX-close,36.1615
4415,2009-03-31,CVX-close,40.051
4416,2009-04-30,CVX-close,39.372
4417,2009-05-29,CVX-close,40.1033
4418,2009-06-30,CVX-close,39.8507
4419,2009-07-31,CVX-close,41.7876
4420,2009-08-31,CVX-close,42.4999
4421,2009-09-30,CVX-close,42.7977
4422,2009-10-30,CVX-close,46.5105
4423,2009-11-30,CVX-close,47.8322
4424,2009-12-31,CVX-close,47.1886
4425,2010-01-29,CVX-close,44.2037
4426,2010-02-26,CVX-close,44.7384
4427,2010-03-31,CVX-close,46.9227
4428,2010-04-30,CVX-close,50.3941
4429,2010-05-28,CVX-close,46.1333
4430,2010-06-30,CVX-close,42.3799
4431,2010-07-30,CVX-close,47.5947
4432,2010-08-31,CVX-close,46.6928
4433,2010-09-30,CVX-close,51.086
4434,2010-10-29,CVX-close,52.0629
4435,2010-11-30,CVX-close,51.4811
4436,2010-12-31,CVX-close,58.0171
4437,2011-01-31,CVX-close,60.3569
4438,2011-02-28,CVX-close,66.4546
4439,2011-03-31,CVX-close,68.8501
4440,2011-04-29,CVX-close,70.0992
4441,2011-05-31,CVX-close,67.7196
4442,2011-06-30,CVX-close,66.3834
4443,2011-07-29,CVX-close,67.1451
4444,2011-08-31,CVX-close,64.3109
4445,2011-09-30,CVX-close,60.2443
4446,2011-10-31,CVX-close,68.3514
4447,2011-11-30,CVX-close,67.4367
4448,2011-12-30,CVX-close,69.7848
4449,2012-01-31,CVX-close,67.6335
4450,2012-02-29,CVX-close,72.1208
4451,2012-03-30,CVX-close,70.8584
4452,2012-04-30,CVX-close,70.4288
4453,2012-05-31,CVX-close,65.5604
4454,2012-06-29,CVX-close,70.3552
4455,2012-07-31,CVX-close,73.076
4456,2012-08-31,CVX-close,75.3946
4457,2012-09-28,CVX-close,78.3523
4458,2012-10-31,CVX-close,74.1044
4459,2012-11-30,CVX-close,71.6692
4460,2012-12-31,CVX-close,73.3306
4461,2013-01-31,CVX-close,78.0841
4462,2013-02-28,CVX-close,80.0592
4463,2013-03-28,CVX-close,81.2004
4464,2013-04-30,CVX-close,83.3805
4465,2013-05-31,CVX-close,84.5681
4466,2013-06-28,CVX-close,81.5299
4467,2013-07-31,CVX-close,86.7314
4468,2013-08-30,CVX-close,83.6597
4469,2013-09-30,CVX-close,84.403
4470,2013-10-31,CVX-close,83.3332
4471,2013-11-29,CVX-close,85.7674
4472,2013-12-31,CVX-close,87.4976
4473,2014-01-31,CVX-close,78.1952
4474,2014-02-28,CVX-close,81.5081
4475,2014-03-31,CVX-close,84.0382
4476,2014-04-30,CVX-close,88.7098
4477,2014-05-30,CVX-close,87.5303
4478,2014-06-30,CVX-close,93.062
4479,2014-07-31,CVX-close,92.1282
4480,2014-08-29,CVX-close,93.0609
4481,2014-09-30,CVX-close,85.7785
4482,2014-10-31,CVX-close,86.2314
4483,2014-11-28,CVX-close,78.986
4484,2014-12-31,CVX-close,81.3874
4485,2015-01-30,CVX-close,74.3863
4486,2015-02-27,CVX-close,78.1442
4487,2015-03-31,CVX-close,76.8989
4488,2015-04-30,CVX-close,81.3526
4489,2015-05-29,CVX-close,76.1958
4490,2015-06-30,CVX-close,71.3652
4491,2015-07-31,CVX-close,65.4544
4492,2015-08-31,CVX-close,60.6838
4493,2015-09-30,CVX-close,59.1029
4494,2015-10-30,CVX-close,68.0942
4495,2015-11-30,CVX-close,69.2244
4496,2015-12-31,CVX-close,68.1935
4497,2016-01-29,CVX-close,65.5479
4498,2016-02-29,CVX-close,64.0491
4499,2016-03-31,CVX-close,73.2296
4500,2016-04-29,CVX-close,78.434
4501,2016-05-31,CVX-close,78.3516
4502,2016-06-30,CVX-close,81.3228
4503,2016-07-29,CVX-close,79.4997
4504,2016-08-31,CVX-close,78.8425
4505,2016-09-30,CVX-close,80.6768
4506,2016-10-31,CVX-close,82.1113
4507,2016-11-30,CVX-close,88.3212
4508,2016-12-30,CVX-close,93.1822
4509,2017-01-31,CVX-close,88.1549
4510,2017-02-28,CVX-close,89.9203
4511,2017-03-31,CVX-close,85.8199
4512,2017-04-28,CVX-close,85.2844
4513,2017-05-31,CVX-close,83.5638
4514,2017-06-30,CVX-close,84.2502
4515,2017-07-31,CVX-close,88.1749
4516,2017-08-31,CVX-close,87.7855
4517,2017-09-29,CVX-close,95.8446
4518,2017-10-31,CVX-close,94.5314
4519,2017-11-30,CVX-close,97.975
4520,2017-12-29,CVX-close,103.08
4521,2018-01-31,CVX-close,103.2117
4522,2018-02-28,CVX-close,93.0708
4523,2018-03-29,CVX-close,94.8338
4524,2018-04-30,CVX-close,104.0394
4525,2018-05-31,CVX-close,104.2601
4526,2018-06-29,CVX-close,106.0467
4527,2018-07-31,CVX-close,105.9125
4528,2018-08-31,CVX-close,100.3074
4529,2018-09-28,CVX-close,103.5421
4530,2018-10-31,CVX-close,94.541
4531,2018-11-30,CVX-close,101.6784
4532,2018-12-31,CVX-close,93.0014
4533,2019-01-31,CVX-close,98.011
4534,2019-02-28,CVX-close,103.255
4535,2019-03-29,CVX-close,106.3636
4536,2019-04-30,CVX-close,103.6695
4537,2019-05-31,CVX-close,99.2757
4538,2019-06-28,CVX-close,108.51
4539,2019-07-31,CVX-close,107.3503
4540,2019-08-30,CVX-close,103.7051
4541,2019-09-30,CVX-close,104.4803
4542,2019-10-31,CVX-close,102.3132
4543,2019-11-29,CVX-close,104.2031
4544,2019-12-31,CVX-close,107.2101
4545,2020-01-31,CVX-close,95.3157
4546,2020-02-28,CVX-close,84.0118
4547,2020-03-31,CVX-close,65.2185
4548,2020-04-30,CVX-close,82.8057
4549,2020-05-29,CVX-close,83.6861
4550,2020-06-30,CVX-close,81.432
4551,2020-07-31,CVX-close,76.6043
4552,2020-08-31,CVX-close,77.7227
4553,2020-09-30,CVX-close,66.675
4554,2020-10-30,CVX-close,64.3599
4555,2020-11-30,CVX-close,81.9289
4556,2020-12-31,CVX-close,79.3633
4557,2021-01-29,CVX-close,80.0681
4558,2021-02-26,CVX-close,95.2784
4559,2021-03-31,CVX-close,99.8422
4560,2021-04-30,CVX-close,98.2034
4561,2021-05-28,CVX-close,100.1374
4562,2021-06-30,CVX-close,101.054
4563,2021-07-30,CVX-close,98.2271
4564,2021-08-31,CVX-close,94.6583
4565,2021-09-30,CVX-close,99.2361
4566,2021-10-29,CVX-close,111.9916
4567,2021-11-30,CVX-close,111.6887
4568,2021-12-31,CVX-close,116.1218
4569,2022-01-31,CVX-close,129.9555
4570,2022-02-28,CVX-close,144.0
4571,2022-03-31,CVX-close,162.83
4572,2022-04-18,CVX-close,173.89
4573,1999-12-31,UNH-close,5.4935
4574,2000-01-31,UNH-close,5.4811
4575,2000-02-29,UNH-close,5.2866
4576,2000-03-31,UNH-close,6.1689
4577,2000-04-28,UNH-close,6.9004
4578,2000-05-31,UNH-close,7.7148
4579,2000-06-30,UNH-close,8.8726
4580,2000-07-31,UNH-close,8.4649
4581,2000-08-31,UNH-close,9.78
4582,2000-09-29,UNH-close,10.2177
4583,2000-10-31,UNH-close,11.3176
4584,2000-11-30,UNH-close,12.1381
4585,2000-12-29,UNH-close,12.702
4586,2001-01-31,UNH-close,11.6735
4587,2001-02-28,UNH-close,12.2571
4588,2001-03-30,UNH-close,12.2697
4589,2001-04-30,UNH-close,13.5575
4590,2001-05-31,UNH-close,11.9053
4591,2001-06-29,UNH-close,12.7852
4592,2001-07-31,UNH-close,13.9592
4593,2001-08-31,UNH-close,14.0917
4594,2001-09-28,UNH-close,13.7687
4595,2001-10-31,UNH-close,13.6134
4596,2001-11-30,UNH-close,14.7936
4597,2001-12-31,UNH-close,14.6528
4598,2002-01-31,UNH-close,15.3941
4599,2002-02-28,UNH-close,15.0089
4600,2002-03-28,UNH-close,15.8289
4601,2002-04-30,UNH-close,18.1882
4602,2002-05-31,UNH-close,18.8075
4603,2002-06-28,UNH-close,18.9628
4604,2002-07-31,UNH-close,18.1571
4605,2002-08-30,UNH-close,18.3
4606,2002-09-30,UNH-close,18.066
4607,2002-10-31,UNH-close,18.8385
4608,2002-11-29,UNH-close,16.8708
4609,2002-12-31,UNH-close,17.2954
4610,2003-01-31,UNH-close,18.2068
4611,2003-02-28,UNH-close,17.1711
4612,2003-03-31,UNH-close,18.9939
4613,2003-04-30,UNH-close,19.0892
4614,2003-05-30,UNH-close,19.8786
4615,2003-06-30,UNH-close,20.8234
4616,2003-07-31,UNH-close,21.5859
4617,2003-08-29,UNH-close,20.4836
4618,2003-09-30,UNH-close,20.8524
4619,2003-10-31,UNH-close,21.0845
4620,2003-11-28,UNH-close,22.336
4621,2003-12-31,UNH-close,24.1096
4622,2004-01-30,UNH-close,25.2285
4623,2004-02-27,UNH-close,25.6926
4624,2004-03-31,UNH-close,26.7163
4625,2004-04-30,UNH-close,25.4891
4626,2004-05-28,UNH-close,27.0521
4627,2004-06-30,UNH-close,25.8083
4628,2004-07-30,UNH-close,26.0778
4629,2004-08-31,UNH-close,27.417
4630,2004-09-30,UNH-close,30.572
4631,2004-10-29,UNH-close,30.0165
4632,2004-11-30,UNH-close,34.3489
4633,2004-12-31,UNH-close,36.4965
4634,2005-01-31,UNH-close,36.8572
4635,2005-02-28,UNH-close,37.7942
4636,2005-03-31,UNH-close,39.5562
4637,2005-04-29,UNH-close,39.1954
4638,2005-05-31,UNH-close,40.2944
4639,2005-06-30,UNH-close,43.2472
4640,2005-07-29,UNH-close,43.3799
4641,2005-08-31,UNH-close,42.7164
4642,2005-09-30,UNH-close,46.6147
4643,2005-10-31,UNH-close,48.0165
4644,2005-11-30,UNH-close,49.6505
4645,2005-12-30,UNH-close,51.5416
4646,2006-01-31,UNH-close,49.2855
4647,2006-02-28,UNH-close,48.2985
4648,2006-03-31,UNH-close,46.3574
4649,2006-04-28,UNH-close,41.2785
4650,2006-05-31,UNH-close,36.4818
4651,2006-06-30,UNH-close,37.1623
4652,2006-07-31,UNH-close,39.6934
4653,2006-08-31,UNH-close,43.1126
4654,2006-09-29,UNH-close,40.8304
4655,2006-10-31,UNH-close,40.4818
4656,2006-11-30,UNH-close,40.7308
4657,2006-12-29,UNH-close,44.5898
4658,2007-01-31,UNH-close,43.3698
4659,2007-02-28,UNH-close,43.3035
4660,2007-03-30,UNH-close,43.984
4661,2007-04-30,UNH-close,44.0588
4662,2007-05-31,UNH-close,45.4787
4663,2007-06-29,UNH-close,42.4645
4664,2007-07-31,UNH-close,40.2142
4665,2007-08-31,UNH-close,41.5262
4666,2007-09-28,UNH-close,40.2142
4667,2007-10-31,UNH-close,40.8121
4668,2007-11-30,UNH-close,45.6696
4669,2007-12-31,UNH-close,48.3268
4670,2008-01-31,UNH-close,42.2154
4671,2008-02-29,UNH-close,38.595
4672,2008-03-31,UNH-close,28.5809
4673,2008-04-30,UNH-close,27.1419
4674,2008-05-30,UNH-close,28.4561
4675,2008-06-30,UNH-close,21.8349
4676,2008-07-31,UNH-close,23.3571
4677,2008-08-29,UNH-close,25.3285
4678,2008-09-30,UNH-close,21.1196
4679,2008-10-31,UNH-close,19.7388
4680,2008-11-28,UNH-close,17.4763
4681,2008-12-31,UNH-close,22.1261
4682,2009-01-30,UNH-close,23.5651
4683,2009-02-27,UNH-close,16.345
4684,2009-03-31,UNH-close,17.4347
4685,2009-04-30,UNH-close,19.5921
4686,2009-05-29,UNH-close,22.1578
4687,2009-06-30,UNH-close,20.8083
4688,2009-07-31,UNH-close,23.374
4689,2009-08-31,UNH-close,23.324
4690,2009-09-30,UNH-close,20.8583
4691,2009-10-30,UNH-close,21.6163
4692,2009-11-30,UNH-close,23.8821
4693,2009-12-31,UNH-close,25.3898
4694,2010-01-29,UNH-close,27.489
4695,2010-02-26,UNH-close,28.2054
4696,2010-03-31,UNH-close,27.2141
4697,2010-04-30,UNH-close,25.2712
4698,2010-05-28,UNH-close,24.2373
4699,2010-06-30,UNH-close,23.7759
4700,2010-07-30,UNH-close,25.4921
4701,2010-08-31,UNH-close,26.5553
4702,2010-09-30,UNH-close,29.4999
4703,2010-10-29,UNH-close,30.2897
4704,2010-11-30,UNH-close,30.6846
4705,2010-12-31,UNH-close,30.4404
4706,2011-01-31,UNH-close,34.6047
4707,2011-02-28,UNH-close,35.8945
4708,2011-03-31,UNH-close,38.2095
4709,2011-04-29,UNH-close,41.6162
4710,2011-05-31,UNH-close,41.3795
4711,2011-06-30,UNH-close,43.7478
4712,2011-07-29,UNH-close,42.0939
4713,2011-08-31,UNH-close,40.3043
4714,2011-09-30,UNH-close,39.2559
4715,2011-10-31,UNH-close,40.8476
4716,2011-11-30,UNH-close,41.5115
4717,2011-12-30,UNH-close,43.2824
4718,2012-01-31,UNH-close,44.2304
4719,2012-02-29,UNH-close,47.6124
4720,2012-03-30,UNH-close,50.4828
4721,2012-04-30,UNH-close,48.0932
4722,2012-05-31,UNH-close,47.7677
4723,2012-06-29,UNH-close,50.2895
4724,2012-07-31,UNH-close,43.9195
4725,2012-08-31,UNH-close,46.679
4726,2012-09-28,UNH-close,47.8248
4727,2012-10-31,UNH-close,48.3341
4728,2012-11-30,UNH-close,46.9445
4729,2012-12-31,UNH-close,46.9997
4730,2013-01-31,UNH-close,47.8402
4731,2013-02-28,UNH-close,46.3151
4732,2013-03-28,UNH-close,49.7666
4733,2013-04-30,UNH-close,52.1327
4734,2013-05-31,UNH-close,54.4814
4735,2013-06-28,UNH-close,57.2092
4736,2013-07-31,UNH-close,63.6483
4737,2013-08-30,UNH-close,62.6785
4738,2013-09-30,UNH-close,62.7979
4739,2013-10-31,UNH-close,59.8602
4740,2013-11-29,UNH-close,65.3148
4741,2013-12-31,UNH-close,66.2849
4742,2014-01-31,UNH-close,63.6265
4743,2014-02-28,UNH-close,68.019
4744,2014-03-31,UNH-close,72.4344
4745,2014-04-30,UNH-close,66.2944
4746,2014-05-30,UNH-close,70.3494
4747,2014-06-30,UNH-close,72.5633
4748,2014-07-31,UNH-close,71.9419
4749,2014-08-29,UNH-close,76.9393
4750,2014-09-30,UNH-close,76.8866
4751,2014-10-31,UNH-close,84.6956
4752,2014-11-28,UNH-close,87.9226
4753,2014-12-31,UNH-close,90.4508
4754,2015-01-30,UNH-close,95.0678
4755,2015-02-27,UNH-close,101.6711
4756,2015-03-31,UNH-close,106.1927
4757,2015-04-30,UNH-close,100.0074
4758,2015-05-29,UNH-close,107.9164
4759,2015-06-30,UNH-close,109.9823
4760,2015-07-31,UNH-close,109.4414
4761,2015-08-31,UNH-close,104.3029
4762,2015-09-30,UNH-close,105.0367
4763,2015-10-30,UNH-close,106.6393
4764,2015-11-30,UNH-close,102.0489
4765,2015-12-31,UNH-close,106.9652
4766,2016-01-29,UNH-close,104.7103
4767,2016-02-29,UNH-close,108.2928
4768,2016-03-31,UNH-close,117.6874
4769,2016-04-29,UNH-close,120.2256
4770,2016-05-31,UNH-close,122.0425
4771,2016-06-30,UNH-close,129.5045
4772,2016-07-29,UNH-close,131.3388
4773,2016-08-31,UNH-close,124.7811
4774,2016-09-30,UNH-close,128.9984
4775,2016-10-31,UNH-close,130.2239
4776,2016-11-30,UNH-close,146.4546
4777,2016-12-30,UNH-close,148.0457
4778,2017-01-31,UNH-close,149.9514
4779,2017-02-28,UNH-close,152.9855
4780,2017-03-31,UNH-close,152.2829
4781,2017-04-28,UNH-close,162.3757
4782,2017-05-31,UNH-close,162.6543
4783,2017-06-30,UNH-close,172.8779
4784,2017-07-31,UNH-close,178.8357
4785,2017-08-31,UNH-close,185.4461
4786,2017-09-29,UNH-close,183.2935
4787,2017-10-31,UNH-close,196.7422
4788,2017-11-30,UNH-close,214.2433
4789,2017-12-29,UNH-close,207.0039
4790,2018-01-31,UNH-close,222.3277
4791,2018-02-28,UNH-close,212.356
4792,2018-03-29,UNH-close,201.6088
4793,2018-04-30,UNH-close,222.7117
4794,2018-05-31,UNH-close,227.5259
4795,2018-06-29,UNH-close,231.9467
4796,2018-07-31,UNH-close,239.3966
4797,2018-08-31,UNH-close,253.8046
4798,2018-09-28,UNH-close,252.3562
4799,2018-10-31,UNH-close,247.9074
4800,2018-11-30,UNH-close,267.7419
4801,2018-12-31,UNH-close,237.0623
4802,2019-01-31,UNH-close,257.1221
4803,2019-02-28,UNH-close,230.4963
4804,2019-03-29,UNH-close,236.1848
4805,2019-04-30,UNH-close,222.6304
4806,2019-05-31,UNH-close,230.9694
4807,2019-06-28,UNH-close,234.1063
4808,2019-07-31,UNH-close,238.9033
4809,2019-08-30,UNH-close,224.5026
4810,2019-09-30,UNH-close,209.4635
4811,2019-10-31,UNH-close,243.5644
4812,2019-11-29,UNH-close,269.7522
4813,2019-12-31,UNH-close,284.4442
4814,2020-01-31,UNH-close,263.6126
4815,2020-02-28,UNH-close,246.6899
4816,2020-03-31,UNH-close,242.2489
4817,2020-04-30,UNH-close,284.1067
4818,2020-05-29,UNH-close,296.1327
4819,2020-06-30,UNH-close,287.7455
4820,2020-07-31,UNH-close,295.3842
4821,2020-08-31,UNH-close,304.9156
4822,2020-09-30,UNH-close,305.4157
4823,2020-10-30,UNH-close,298.9208
4824,2020-11-30,UNH-close,329.4849
4825,2020-12-31,UNH-close,344.76
4826,2021-01-29,UNH-close,327.9486
4827,2021-02-26,UNH-close,326.6116
4828,2021-03-31,UNH-close,367.0732
4829,2021-04-30,UNH-close,393.4442
4830,2021-05-28,UNH-close,406.388
4831,2021-06-30,UNH-close,396.5334
4832,2021-07-30,UNH-close,408.1984
4833,2021-08-31,UNH-close,412.2089
4834,2021-09-30,UNH-close,388.317
4835,2021-10-29,UNH-close,457.6146
4836,2021-11-30,UNH-close,441.4654
4837,2021-12-31,UNH-close,500.6366
4838,2022-01-31,UNH-close,471.1552
4839,2022-02-28,UNH-close,474.4453
4840,2022-03-31,UNH-close,509.97
4841,2022-04-18,UNH-close,534.08
4842,1999-12-31,INTC-close,25.0238
4843,2000-01-31,INTC-close,30.0796
4844,2000-02-29,INTC-close,34.364
4845,2000-03-31,INTC-close,40.1116
4846,2000-04-28,INTC-close,38.5607
4847,2000-05-31,INTC-close,38.2053
4848,2000-06-30,INTC-close,40.6692
4849,2000-07-31,INTC-close,40.6084
4850,2000-08-31,INTC-close,45.5684
4851,2000-09-29,INTC-close,25.2914
4852,2000-10-31,INTC-close,27.3849
4853,2000-11-30,INTC-close,23.1716
4854,2000-12-29,INTC-close,18.3011
4855,2001-01-31,INTC-close,22.5262
4856,2001-02-28,INTC-close,17.3978
4857,2001-03-30,INTC-close,16.0272
4858,2001-04-30,INTC-close,18.8294
4859,2001-05-31,INTC-close,16.4645
4860,2001-06-29,INTC-close,17.8299
4861,2001-07-31,INTC-close,18.1713
4862,2001-08-31,INTC-close,17.0543
4863,2001-09-28,INTC-close,12.4675
4864,2001-10-31,INTC-close,14.8951
4865,2001-11-30,INTC-close,19.9359
4866,2001-12-31,INTC-close,19.1973
4867,2002-01-31,INTC-close,21.3886
4868,2002-02-28,INTC-close,17.4374
