,4b. close (USD),5. volume,6. market cap (USD)
2020-12-14,586.29000000,493012.02706000,493012.02706000
2020-12-13,590.70000000,657794.46158000,657794.46158000
2020-12-12,568.04000000,573913.95311000,573913.95311000
2020-12-11,544.43000000,768921.78317000,768921.78317000
2020-12-10,558.99000000,608414.51466000,608414.51466000
2020-12-09,573.09000000,997192.16738000,997192.16738000
2020-12-08,554.94000000,804443.00717000,804443.00717000
2020-12-07,591.28000000,498329.37589000,498329.37589000
2020-12-06,601.54000000,602496.96339000,602496.96339000
2020-12-05,596.80000000,701567.95564000,701567.95564000
2020-12-04,567.24000000,1052452.78666000,1052452.78666000
2020-12-03,615.85000000,935687.91723000,935687.91723000
2020-12-02,596.89000000,1069538.65619000,1069538.65619000
2020-12-01,585.26000000,2163875.81376000,2163875.81376000
2020-11-30,616.66000000,1501989.45408000,1501989.45408000
2020-11-29,576.30000000,855276.46664000,855276.46664000
2020-11-28,537.52000000,900508.61431000,900508.61431000
2020-11-27,518.68000000,1088064.28114000,1088064.28114000
2020-11-26,519.83000000,2683460.74171000,2683460.74171000
2020-11-25,569.50000000,1219440.02727000,1219440.02727000
2020-11-24,604.97000000,1606450.49193000,1606450.49193000
2020-11-23,608.58000000,2076008.84846000,2076008.84846000
2020-11-22,560.03000000,1850317.93581000,1850317.93581000
2020-11-21,552.35000000,1548851.29067000,1548851.29067000
2020-11-20,510.12000000,1516361.90736000,1516361.90736000
2020-11-19,471.25000000,817418.52685000,817418.52685000
2020-11-18,478.41000000,1477696.29116000,1477696.29116000
2020-11-17,482.15000000,1151573.37456000,1151573.37456000
2020-11-16,460.55000000,812060.44638000,812060.44638000
2020-11-15,448.08000000,665217.56671000,665217.56671000
2020-11-14,460.89000000,735252.78540000,735252.78540000
2020-11-13,476.43000000,976665.09752000,976665.09752000
2020-11-12,462.39000000,990776.62912000,990776.62912000
2020-11-11,463.09000000,1205782.84262000,1205782.84262000
2020-11-10,450.34000000,866872.41108000,866872.41108000
2020-11-09,444.32000000,1099213.24641000,1099213.24641000
2020-11-08,454.30000000,840908.46841000,840908.46841000
2020-11-07,435.21000000,1653416.59610000,1653416.59610000
2020-11-06,455.91000000,1682440.96026000,1682440.96026000
2020-11-05,416.69000000,1475139.77342000,1475139.77342000
2020-11-04,402.49000000,1157064.35076000,1157064.35076000
2020-11-03,387.88000000,752954.37114000,752954.37114000
2020-11-02,383.02000000,779968.57957000,779968.57957000
2020-11-01,396.67000000,438952.95565000,438952.95565000
2020-10-31,386.46000000,467453.81050000,467453.81050000
2020-10-30,382.49000000,771750.74746000,771750.74746000
2020-10-29,387.13000000,573096.01416000,573096.01416000
2020-10-28,388.23000000,855275.46882000,855275.46882000
2020-10-27,403.45000000,754244.37552000,754244.37552000
2020-10-26,392.52000000,895142.67266000,895142.67266000
2020-10-25,405.86000000,415586.97610000,415586.97610000
2020-10-24,412.14000000,419236.87106000,419236.87106000
2020-10-23,409.11000000,727832.32240000,727832.32240000
2020-10-22,413.98000000,1095897.20667000,1095897.20667000
2020-10-21,390.38000000,1221663.63784000,1221663.63784000
2020-10-20,368.52000000,617309.81677000,617309.81677000
2020-10-19,379.30000000,577252.90265000,577252.90265000
2020-10-18,378.11000000,323468.47095000,323468.47095000
2020-10-17,368.32000000,285578.24537000,285578.24537000
2020-10-16,365.50000000,654029.36404000,654029.36404000
2020-10-15,377.64000000,634038.09453000,634038.09453000
2020-10-14,378.69000000,569557.82936000,569557.82936000
2020-10-13,381.04000000,645141.91394000,645141.91394000
2020-10-12,386.51000000,844422.65444000,844422.65444000
2020-10-11,374.16000000,373318.23779000,373318.23779000
2020-10-10,370.52000000,591005.32129000,591005.32129000
2020-10-09,365.02000000,650478.19338000,650478.19338000
2020-10-08,350.95000000,631794.87560000,631794.87560000
2020-10-07,341.58000000,541928.86376000,541928.86376000
2020-10-06,340.75000000,640063.26951000,640063.26951000
2020-10-05,353.62000000,376740.30692000,376740.30692000
2020-10-04,352.37000000,343932.91712000,343932.91712000
2020-10-03,345.95000000,303595.71901000,303595.71901000
2020-10-02,345.60000000,733571.84211000,733571.84211000
2020-10-01,352.85000000,758349.31959000,758349.31959000
2020-09-30,359.83000000,498943.23226000,498943.23226000
2020-09-29,359.79000000,585143.16892000,585143.16892000
2020-09-28,353.96000000,757758.43040000,757758.43040000
2020-09-27,357.49000000,569568.55041000,569568.55041000
2020-09-26,353.92000000,530879.20755000,530879.20755000
2020-09-25,351.92000000,860643.77924000,860643.77924000
2020-09-24,348.97000000,1071705.09721000,1071705.09721000
2020-09-23,320.72000000,940904.49756000,940904.49756000
2020-09-22,344.21000000,842731.12878000,842731.12878000
2020-09-21,340.36000000,1283946.03098000,1283946.03098000
2020-09-20,371.04000000,693164.40144000,693164.40144000
2020-09-19,385.25000000,570908.33553000,570908.33553000
2020-09-18,384.39000000,804194.47219000,804194.47219000
2020-09-17,389.36000000,1256300.41100000,1256300.41100000
2020-09-16,365.11000000,841709.98939000,841709.98939000
2020-09-15,364.06000000,883856.33005000,883856.33005000
2020-09-14,377.12000000,1042059.62265000,1042059.62265000
2020-09-13,366.42000000,989195.69047000,989195.69047000
2020-09-12,387.78000000,766542.31635000,766542.31635000
2020-09-11,373.63000000,844017.59966000,844017.59966000
2020-09-10,367.93000000,1134287.61137000,1134287.61137000
2020-09-09,350.85000000,879760.56255000,879760.56255000
2020-09-08,337.39000000,1400246.82962000,1400246.82962000
2020-09-07,353.59000000,1740618.42462000,1740618.42462000
2020-09-06,352.80000000,2017811.14721000,2017811.14721000
2020-09-05,335.01000000,2777166.51389000,2777166.51389000
2020-09-04,385.26000000,1806488.22474000,1806488.22474000
2020-09-03,381.40000000,2408569.34151000,2408569.34151000
2020-09-02,439.50000000,1880642.46853000,1880642.46853000
2020-09-01,475.40000000,1751354.57719000,1751354.57719000
2020-08-31,433.79000000,1040748.68881000,1040748.68881000
2020-08-30,428.94000000,894979.71788000,894979.71788000
2020-08-29,398.65000000,659802.63344000,659802.63344000
2020-08-28,395.11000000,732601.46905000,732601.46905000
2020-08-27,383.27000000,877763.73658000,877763.73658000
2020-08-26,385.81000000,738690.77940000,738690.77940000
2020-08-25,382.93000000,970445.38395000,970445.38395000
2020-08-24,407.68000000,717403.81877000,717403.81877000
2020-08-23,390.71000000,445317.81989000,445317.81989000
2020-08-22,395.24000000,643235.76543000,643235.76543000
2020-08-21,387.97000000,860998.72560000,860998.72560000
2020-08-20,415.94000000,663555.73445000,663555.73445000
2020-08-19,407.46000000,978339.69221000,978339.69221000
2020-08-18,421.95000000,743254.57018000,743254.57018000
2020-08-17,430.89000000,868870.64996000,868870.64996000
2020-08-16,433.62000000,716666.25258000,716666.25258000
2020-08-15,432.32000000,681698.59710000,681698.59710000
2020-08-14,438.11000000,1109670.94324000,1109670.94324000
2020-08-13,424.54000000,1511330.77320000,1511330.77320000
2020-08-12,387.18000000,751848.79830000,751848.79830000
2020-08-11,379.00000000,992412.60230000,992412.60230000
2020-08-10,395.44000000,826969.90633000,826969.90633000
2020-08-09,390.14000000,594900.58133000,594900.58133000
2020-08-08,397.03000000,623029.78053000,623029.78053000
2020-08-07,379.34000000,1041207.35946000,1041207.35946000
2020-08-06,394.77000000,821379.08397000,821379.08397000
2020-08-05,400.72000000,1124119.06720000,1124119.06720000
2020-08-04,389.61000000,1180792.42379000,1180792.42379000
2020-08-03,385.94000000,1191565.09389000,1191565.09389000
2020-08-02,372.42000000,2324909.09616000,2324909.09616000
2020-08-01,387.00000000,1440843.34203000,1440843.34203000
2020-07-31,346.33000000,948088.44982000,948088.44982000
2020-07-30,334.87000000,1008827.56698000,1008827.56698000
2020-07-29,317.71000000,792802.32148000,792802.32148000
2020-07-28,316.77000000,1093231.55578000,1093231.55578000
2020-07-27,321.93000000,1636122.34727000,1636122.34727000
2020-07-26,311.00000000,1270368.75300000,1270368.75300000
2020-07-25,305.26000000,1058927.30554000,1058927.30554000
2020-07-24,279.15000000,926033.06692000,926033.06692000
2020-07-23,275.30000000,1068774.57879000,1068774.57879000
2020-07-22,263.74000000,718417.68296000,718417.68296000
2020-07-21,245.59000000,637462.08074000,637462.08074000
2020-07-20,236.01000000,396657.91938000,396657.91938000
2020-07-19,239.11000000,348803.52073000,348803.52073000
2020-07-18,235.67000000,341356.61820000,341356.61820000
2020-07-17,232.67000000,325600.21444000,325600.21444000
2020-07-16,233.57000000,587161.73894000,587161.73894000
2020-07-15,238.61000000,368350.66518000,368350.66518000
2020-07-14,240.44000000,426320.89188000,426320.89188000
2020-07-13,239.50000000,604093.04245000,604093.04245000
2020-07-12,242.79000000,469315.11720000,469315.11720000
2020-07-11,239.19000000,294476.00626000,294476.00626000
2020-07-10,241.26000000,455025.12385000,455025.12385000
2020-07-09,241.98000000,647641.58291000,647641.58291000
2020-07-08,246.95000000,958185.83708000,958185.83708000
2020-07-07,239.39000000,600424.97209000,600424.97209000
2020-07-06,241.60000000,864817.50700000,864817.50700000
2020-07-05,227.56000000,355747.12006000,355747.12006000
2020-07-04,229.17000000,307726.46593000,307726.46593000
2020-07-03,224.87000000,314578.50040000,314578.50040000
2020-07-02,226.46000000,592485.91115000,592485.91115000
2020-07-01,230.99000000,517351.58865000,517351.58865000
2020-06-30,225.60000000,415036.02977000,415036.02977000
2020-06-29,227.93000000,597915.52242000,597915.52242000
2020-06-28,224.93000000,444766.56881000,444766.56881000
2020-06-27,220.94000000,645950.61438000,645950.61438000
2020-06-26,229.64000000,628340.07007000,628340.07007000
2020-06-25,232.50000000,613748.59348000,613748.59348000
2020-06-24,234.58000000,921634.05340000,921634.05340000
2020-06-23,243.14000000,442296.31477000,442296.31477000
2020-06-22,243.13000000,749030.11114000,749030.11114000
2020-06-21,228.04000000,256305.23734000,256305.23734000
2020-06-20,228.89000000,303704.98826000,303704.98826000
2020-06-19,229.00000000,397284.59808000,397284.59808000
2020-06-18,231.27000000,334347.79917000,334347.79917000
2020-06-17,233.82000000,478187.29170000,478187.29170000
2020-06-16,235.30000000,499194.66758000,499194.66758000
2020-06-15,230.86000000,875026.92057000,875026.92057000
2020-06-14,231.77000000,304943.21188000,304943.21188000
2020-06-13,238.11000000,253797.78090000,253797.78090000
2020-06-12,237.55000000,446515.34124000,446515.34124000
2020-06-11,230.51000000,816456.89161000,816456.89161000
2020-06-10,247.78000000,431285.61715000,431285.61715000
2020-06-09,243.80000000,420327.17133000,420327.17133000
2020-06-08,246.40000000,383116.54719000,383116.54719000
2020-06-07,244.56000000,571102.55515000,571102.55515000
2020-06-06,241.94000000,389423.07798000,389423.07798000
2020-06-05,240.03000000,502547.41103000,502547.41103000
2020-06-04,243.21000000,669369.33920000,669369.33920000
2020-06-03,244.52000000,502928.13371000,502928.13371000
2020-06-02,237.71000000,955520.91863000,955520.91863000
2020-06-01,248.23000000,823816.69936000,823816.69936000
2020-05-31,231.57000000,821608.68884000,821608.68884000
2020-05-30,243.66000000,1019550.75146000,1019550.75146000
2020-05-29,220.67000000,603058.07590000,603058.07590000
2020-05-28,220.21000000,643945.97769000,643945.97769000
2020-05-27,208.29000000,494816.72727000,494816.72727000
2020-05-26,200.89000000,477176.73530000,477176.73530000
2020-05-25,204.15000000,469931.62492000,469931.62492000
2020-05-24,199.90000000,673535.05784000,673535.05784000
2020-05-23,206.60000000,478559.92006000,478559.92006000
2020-05-22,207.36000000,787672.36081000,787672.36081000
2020-05-21,198.74000000,1003923.43420000,1003923.43420000
2020-05-20,209.98000000,679532.61037000,679532.61037000
2020-05-19,214.58000000,643702.98849000,643702.98849000
2020-05-18,214.91000000,1064139.24850000,1064139.24850000
2020-05-17,207.00000000,708711.89315000,708711.89315000
2020-05-16,200.45000000,669900.03754000,669900.03754000
2020-05-15,194.86000000,904749.63570000,904749.63570000
2020-05-14,203.29000000,1114700.24937000,1114700.24937000
2020-05-13,199.58000000,806143.00704000,806143.00704000
2020-05-12,189.76000000,669755.79567000,669755.79567000
2020-05-11,185.73000000,1093299.81927000,1093299.81927000
2020-05-10,187.54000000,1473226.05475000,1473226.05475000
2020-05-09,210.07000000,587871.98073000,587871.98073000
2020-05-08,211.31000000,917908.19440000,917908.19440000
2020-05-07,212.00000000,1305778.73764000,1305778.73764000
2020-05-06,198.97000000,862700.67849000,862700.67849000
2020-05-05,205.29000000,640644.66268000,640644.66268000
2020-05-04,206.48000000,1114249.32658000,1114249.32658000
2020-05-03,209.86000000,748383.91311000,748383.91311000
2020-05-02,213.90000000,443494.67248000,443494.67248000
2020-05-01,212.02000000,794913.95828000,794913.95828000
2020-04-30,206.08000000,1749691.00151000,1749691.00151000
2020-04-29,215.36000000,1620422.72431000,1620422.72431000
2020-04-28,196.24000000,636829.89397000,636829.89397000
2020-04-27,196.34000000,896627.37271000,896627.37271000
2020-04-26,197.38000000,758525.81533000,758525.81533000
2020-04-25,194.21000000,866478.04928000,866478.04928000
2020-04-24,187.59000000,780904.21257000,780904.21257000
2020-04-23,185.51000000,1457867.08713000,1457867.08713000
2020-04-22,182.70000000,988698.39076000,988698.39076000
2020-04-21,170.74000000,906381.65398000,906381.65398000
2020-04-20,170.20000000,1547821.52737000,1547821.52737000
2020-04-19,180.03000000,995759.57750000,995759.57750000
2020-04-18,187.40000000,1127296.36979000,1127296.36979000
2020-04-17,170.69000000,723537.75591000,723537.75591000
2020-04-16,172.29000000,1647207.59991000,1647207.59991000
2020-04-15,152.73000000,729119.66505000,729119.66505000
2020-04-14,158.45000000,698030.65089000,698030.65089000
2020-04-13,156.29000000,1042091.03622000,1042091.03622000
2020-04-12,158.59000000,809100.24594000,809100.24594000
2020-04-11,158.33000000,621599.61289000,621599.61289000
2020-04-10,157.81000000,1314841.36200000,1314841.36200000
2020-04-09,169.52000000,719837.24423000,719837.24423000
2020-04-08,173.11000000,1023575.92076000,1023575.92076000
2020-04-07,164.63000000,1717962.82538000,1717962.82538000
2020-04-06,171.32000000,1636338.73110000,1636338.73110000
2020-04-05,142.68000000,414987.45246000,414987.45246000
2020-04-04,144.10000000,573508.14086000,573508.14086000
2020-04-03,141.31000000,797546.11446000,797546.11446000
2020-04-02,141.28000000,1138977.66114000,1138977.66114000
2020-04-01,135.69000000,680922.24747000,680922.24747000
2020-03-31,132.72000000,547669.27789000,547669.27789000
2020-03-30,132.06000000,764831.92747000,764831.92747000
2020-03-29,124.50000000,543997.00000000,543997.00000000
2020-03-28,130.98000000,896032.10594000,896032.10594000
2020-03-27,131.33000000,706948.54559000,706948.54559000
2020-03-26,138.40000000,751060.63102000,751060.63102000
2020-03-25,136.10000000,1034248.74369000,1034248.74369000
2020-03-24,138.42000000,1244377.16334000,1244377.16334000
2020-03-23,135.92000000,1436796.12449000,1436796.12449000
2020-03-22,122.32000000,1055699.86532000,1055699.86532000
2020-03-21,132.66000000,1231842.11121000,1231842.11121000
2020-03-20,133.48000000,2504057.63799000,2504057.63799000
2020-03-19,136.30000000,1801071.18816000,1801071.18816000
2020-03-18,118.11000000,1201850.31275000,1201850.31275000
2020-03-17,115.67000000,1295108.48480000,1295108.48480000
2020-03-16,111.02000000,2442064.14448000,2442064.14448000
2020-03-15,123.78000000,1312950.90137000,1312950.90137000
2020-03-14,122.54000000,1237674.88642000,1237674.88642000
2020-03-13,134.06000000,4663239.92861000,4663239.92861000
2020-03-12,107.82000000,3814533.14046000,3814533.14046000
2020-03-11,194.61000000,1079824.90167000,1079824.90167000
2020-03-10,200.70000000,1020260.10700000,1020260.10700000
2020-03-09,202.81000000,1661331.83553000,1661331.83553000
2020-03-08,199.43000000,1278973.53741000,1278973.53741000
2020-03-07,237.23000000,633748.89662000,633748.89662000
2020-03-06,244.88000000,628147.32570000,628147.32570000
2020-03-05,228.38000000,601479.87587000,601479.87587000
2020-03-04,224.26000000,443780.33772000,443780.33772000
2020-03-03,223.91000000,741498.54825000,741498.54825000
2020-03-02,231.97000000,810051.48330000,810051.48330000
2020-03-01,217.81000000,715016.01941000,715016.01941000
2020-02-29,217.21000000,546866.68510000,546866.68510000
2020-02-28,226.76000000,1054994.92397000,1054994.92397000
2020-02-27,227.79000000,1273793.11658000,1273793.11658000
2020-02-26,223.93000000,1395879.41507000,1395879.41507000
2020-02-25,246.67000000,774791.01027000,774791.01027000
2020-02-24,265.52000000,696591.72983000,696591.72983000
2020-02-23,274.48000000,444740.82883000,444740.82883000
2020-02-22,261.57000000,313062.52133000,313062.52133000
2020-02-21,265.27000000,525827.87340000,525827.87340000
2020-02-20,256.96000000,972969.71691000,972969.71691000
2020-02-19,258.45000000,705973.72988000,705973.72988000
2020-02-18,282.61000000,1115523.43992000,1115523.43992000
2020-02-17,267.85000000,1110371.39094000,1110371.39094000
2020-02-16,258.85000000,1110118.46395000,1110118.46395000
2020-02-15,264.88000000,860813.14274000,860813.14274000
2020-02-14,285.15000000,734944.32266000,734944.32266000
2020-02-13,268.32000000,1089679.15370000,1089679.15370000
2020-02-12,265.74000000,1038073.74782000,1038073.74782000
2020-02-11,236.69000000,595576.90276000,595576.90276000
2020-02-10,222.89000000,510415.49949000,510415.49949000
2020-02-09,228.49000000,350336.24399000,350336.24399000
2020-02-08,223.05000000,548551.87465000,548551.87465000
2020-02-07,223.33000000,629361.15466000,629361.15466000
2020-02-06,213.19000000,608240.22330000,608240.22330000
2020-02-05,203.78000000,550942.11417000,550942.11417000
2020-02-04,188.91000000,366389.69686000,366389.69686000
2020-02-03,189.69000000,417175.95781000,417175.95781000
2020-02-02,188.44000000,552621.13619000,552621.13619000
2020-02-01,183.60000000,259370.12902000,259370.12902000
2020-01-31,179.99000000,385596.53365000,385596.53365000
2020-01-30,184.69000000,477721.66090000,477721.66090000
2020-01-29,173.72000000,317382.90161000,317382.90161000
2020-01-28,175.64000000,473433.89609000,473433.89609000
2020-01-27,170.08000000,365894.81917000,365894.81917000
2020-01-26,167.86000000,251582.55758000,251582.55758000
2020-01-25,160.35000000,219921.65197000,219921.65197000
2020-01-24,162.54000000,430013.19902000,430013.19902000
2020-01-23,162.81000000,373414.34985000,373414.34985000
2020-01-22,168.07000000,272240.90286000,272240.90286000
2020-01-21,169.49000000,308007.63530000,308007.63530000
2020-01-20,166.87000000,358092.88410000,358092.88410000
2020-01-19,166.79000000,624681.28604000,624681.28604000
2020-01-18,174.14000000,688783.17982000,688783.17982000
2020-01-17,169.85000000,767180.67853000,767180.67853000
2020-01-16,164.21000000,456170.86719000,456170.86719000
2020-01-15,166.40000000,721687.80381000,721687.80381000
2020-01-14,165.64000000,1108476.31186000,1108476.31186000
2020-01-13,143.58000000,207996.61865000,207996.61865000
2020-01-12,146.54000000,229541.86137000,229541.86137000
2020-01-11,142.38000000,368350.57939000,368350.57939000
2020-01-10,144.84000000,409403.59507000,409403.59507000
2020-01-09,137.74000000,366076.06569000,366076.06569000
2020-01-08,140.72000000,570465.57764000,570465.57764000
2020-01-07,142.80000000,447762.17281000,447762.17281000
2020-01-06,144.15000000,408020.27375000,408020.27375000
2020-01-05,135.37000000,254120.45343000,254120.45343000
2020-01-04,134.20000000,184276.17102000,184276.17102000
2020-01-03,134.35000000,413055.18895000,413055.18895000
2020-01-02,127.19000000,213757.05806000,213757.05806000
2020-01-01,130.77000000,144770.52197000,144770.52197000
2019-12-31,129.16000000,264933.98418000,264933.98418000
2019-12-30,131.59000000,320347.21956000,320347.21956000
2019-12-29,134.36000000,316347.26666000,316347.26666000
2019-12-28,128.11000000,196893.52277000,196893.52277000
2019-12-27,126.29000000,240012.37451000,240012.37451000
2019-12-26,125.58000000,274986.52097000,274986.52097000
2019-12-25,125.09000000,225004.49090000,225004.49090000
2019-12-24,127.75000000,200637.10098000,200637.10098000
2019-12-23,127.80000000,421600.75655000,421600.75655000
2019-12-22,132.09000000,253140.72413000,253140.72413000
2019-12-21,126.99000000,135196.11641000,135196.11641000
2019-12-20,128.19000000,213897.46730000,213897.46730000
2019-12-19,128.10000000,420674.81720000,420674.81720000
2019-12-18,132.78000000,884960.91334000,884960.91334000
2019-12-17,121.88000000,563257.36001000,563257.36001000
2019-12-16,132.73000000,471018.85942000,471018.85942000
2019-12-15,142.46000000,151189.65877000,151189.65877000
2019-12-14,141.79000000,126232.59201000,126232.59201000
2019-12-13,144.80000000,160695.18556000,160695.18556000
2019-12-12,144.87000000,261615.30437000,261615.30437000
2019-12-11,143.39000000,157843.10484000,157843.10484000
2019-12-10,145.56000000,203215.84937000,203215.84937000
2019-12-09,147.38000000,243775.99249000,243775.99249000
2019-12-08,150.44000000,205301.60260000,205301.60260000
2019-12-07,147.14000000,140471.68588000,140471.68588000
2019-12-06,148.45000000,220674.68581000,220674.68581000
2019-12-05,148.10000000,299073.53972000,299073.53972000
2019-12-04,145.38000000,434430.62379000,434430.62379000
2019-12-03,147.17000000,196329.22503000,196329.22503000
2019-12-02,148.65000000,233839.09730000,233839.09730000
2019-12-01,150.73000000,344178.14088000,344178.14088000
2019-11-30,151.37000000,226863.41299000,226863.41299000
2019-11-29,154.57000000,328712.25558000,328712.25558000
2019-11-28,150.72000000,317714.56326000,317714.56326000
2019-11-27,152.62000000,564796.42840000,564796.42840000
2019-11-26,147.47000000,354023.04298000,354023.04298000
2019-11-25,145.69000000,749675.41303000,749675.41303000
2019-11-24,139.96000000,352319.21558000,352319.21558000
2019-11-23,151.84000000,369721.09960000,369721.09960000
2019-11-22,149.56000000,977977.23794000,977977.23794000
2019-11-21,161.01000000,473895.92992000,473895.92992000
2019-11-20,174.72000000,216315.93309000,216315.93309000
2019-11-19,175.94000000,275886.64110000,275886.64110000
2019-11-18,178.20000000,293551.23632000,293551.23632000
2019-11-17,183.82000000,198892.43720000,198892.43720000
2019-11-16,182.37000000,172801.52576000,172801.52576000
2019-11-15,180.00000000,407466.78964000,407466.78964000
2019-11-14,184.92000000,245505.29971000,245505.29971000
2019-11-13,188.11000000,197273.84001000,197273.84001000
2019-11-12,187.09000000,256782.63119000,256782.63119000
2019-11-11,184.98000000,255579.93429000,255579.93429000
2019-11-10,188.96000000,274940.53448000,274940.53448000
2019-11-09,184.89000000,192073.38044000,192073.38044000
2019-11-08,183.74000000,365029.75027000,365029.75027000
2019-11-07,186.68000000,309882.08206000,309882.08206000
2019-11-06,191.16000000,343219.92240000,343219.92240000
2019-11-05,188.68000000,389668.64720000,389668.64720000
2019-11-04,185.71000000,321175.29134000,321175.29134000
2019-11-03,181.54000000,232621.52147000,232621.52147000
2019-11-02,182.91000000,179864.39739000,179864.39739000
2019-11-01,182.85000000,331519.76963000,331519.76963000
2019-10-31,182.18000000,410969.86104000,410969.86104000
2019-10-30,183.13000000,537770.43056000,537770.43056000
2019-10-29,190.46000000,529964.50540000,529964.50540000
2019-10-28,181.72000000,582179.44545000,582179.44545000
2019-10-27,183.75000000,724423.40525000,724423.40525000
2019-10-26,179.49000000,1211737.43684000,1211737.43684000
2019-10-25,181.50000000,904832.86059000,904832.86059000
2019-10-24,160.38000000,387310.83766000,387310.83766000
2019-10-23,162.35000000,746955.09806000,746955.09806000
2019-10-22,171.20000000,255429.41624000,255429.41624000
2019-10-21,173.98000000,270608.51385000,270608.51385000
2019-10-20,175.22000000,299141.07152000,299141.07152000
2019-10-19,171.79000000,296918.73026000,296918.73026000
2019-10-18,172.74000000,319602.48508000,319602.48508000
2019-10-17,177.16000000,298795.81980000,298795.81980000
2019-10-16,174.47000000,347764.93459000,347764.93459000
2019-10-15,180.49000000,405466.38109000,405466.38109000
2019-10-14,186.72000000,279732.84612000,279732.84612000
2019-10-13,180.99000000,247589.23231000,247589.23231000
2019-10-12,179.68000000,290415.22038000,290415.22038000
2019-10-11,180.72000000,621693.63125000,621693.63125000
2019-10-10,191.14000000,436588.58452000,436588.58452000
2019-10-09,192.62000000,562506.82189000,562506.82189000
2019-10-08,180.60000000,400832.37828000,400832.37828000
2019-10-07,179.85000000,496523.48038000,496523.48038000
2019-10-06,170.10000000,314932.39629000,314932.39629000
2019-10-05,176.25000000,278488.61771000,278488.61771000
2019-10-04,175.55000000,333897.63876000,333897.63876000
2019-10-03,174.69000000,354756.78478000,354756.78478000
2019-10-02,180.24000000,348268.11620000,348268.11620000
2019-10-01,175.66000000,609819.60828000,609819.60828000
2019-09-30,180.85000000,580295.39970000,580295.39970000
2019-09-29,169.24000000,410855.12176000,410855.12176000
2019-09-28,173.49000000,521775.46593000,521775.46593000
2019-09-27,173.79000000,634932.96707000,634932.96707000
2019-09-26,165.92000000,779942.17148000,779942.17148000
2019-09-25,169.96000000,879001.46213000,879001.46213000
2019-09-24,165.81000000,1478218.82714000,1478218.82714000
2019-09-23,201.29000000,392437.07084000,392437.07084000
2019-09-22,211.20000000,445388.94787000,445388.94787000
2019-09-21,215.05000000,417891.52420000,417891.52420000
2019-09-20,218.03000000,437804.12669000,437804.12669000
2019-09-19,220.24000000,844358.82155000,844358.82155000
2019-09-18,210.21000000,539028.51013000,539028.51013000
2019-09-17,207.84000000,715863.22620000,715863.22620000
2019-09-16,197.22000000,551006.81686000,551006.81686000
2019-09-15,189.03000000,288928.60827000,288928.60827000
2019-09-14,188.13000000,279371.83423000,279371.83423000
2019-09-13,180.95000000,264422.54059000,264422.54059000
2019-09-12,180.72000000,203543.13663000,203543.13663000
2019-09-11,178.28000000,278555.46708000,278555.46708000
2019-09-10,179.81000000,238387.50999000,238387.50999000
2019-09-09,180.54000000,273729.94868000,273729.94868000
2019-09-08,181.19000000,290083.47501000,290083.47501000
2019-09-07,177.62000000,253831.23169000,253831.23169000
2019-09-06,169.08000000,315822.37984000,315822.37984000
2019-09-05,173.75000000,232753.83596000,232753.83596000
2019-09-04,174.72000000,286226.25171000,286226.25171000
2019-09-03,178.75000000,327857.85447000,327857.85447000
2019-09-02,178.05000000,294627.31247000,294627.31247000
2019-09-01,170.74000000,191140.52368000,191140.52368000
2019-08-31,171.57000000,194999.19583000,194999.19583000
2019-08-30,168.50000000,238616.68868000,238616.68868000
2019-08-29,169.01000000,295241.21600000,295241.21600000
2019-08-28,173.03000000,334480.61761000,334480.61761000
2019-08-27,187.24000000,157898.56300000,157898.56300000
2019-08-26,188.67000000,254397.79472000,254397.79472000
2019-08-25,186.54000000,169862.91522000,169862.91522000
2019-08-24,190.60000000,167806.34294000,167806.34294000
2019-08-23,194.02000000,192548.51552000,192548.51552000
2019-08-22,190.35000000,245575.98772000,245575.98772000
2019-08-21,187.45000000,284973.64194000,284973.64194000
2019-08-20,196.60000000,189297.75494000,189297.75494000
2019-08-19,202.28000000,239541.59780000,239541.59780000
2019-08-18,194.33000000,175363.50620000,175363.50620000
2019-08-17,185.59000000,138799.61508000,138799.61508000
2019-08-16,184.88000000,282177.01584000,282177.01584000
2019-08-15,188.03000000,237953.09426000,237953.09426000
2019-08-14,187.10000000,325228.98931000,325228.98931000
2019-08-13,209.30000000,166922.48201000,166922.48201000
2019-08-12,211.41000000,122760.94619000,122760.94619000
2019-08-11,216.42000000,188474.09048000,188474.09048000
2019-08-10,206.48000000,252614.02389000,252614.02389000
2019-08-09,210.53000000,232062.12757000,232062.12757000
2019-08-08,221.39000000,236886.35423000,236886.35423000
2019-08-07,226.10000000,279104.70370000,279104.70370000
2019-08-06,226.28000000,341279.08159000,341279.08159000
2019-08-05,233.54000000,307956.27211000,307956.27211000
2019-08-04,221.79000000,135622.02580000,135622.02580000
2019-08-03,222.14000000,181591.95296000,181591.95296000
2019-08-02,217.61000000,206867.03039000,206867.03039000
2019-08-01,216.84000000,186806.18844000,186806.18844000
2019-07-31,218.42000000,207213.55658000,207213.55658000
2019-07-30,209.58000000,222683.79393000,222683.79393000
2019-07-29,210.89000000,226941.28000000,226941.28000000
2019-07-28,211.62000000,218801.16693000,218801.16693000
2019-07-27,207.30000000,301209.41113000,301209.41113000
2019-07-26,218.81000000,197781.98653000,197781.98653000
2019-07-25,219.14000000,280370.29627000,280370.29627000
2019-07-24,216.31000000,331162.64840000,331162.64840000
